COUNTRY,CENTROID_LATITUDE,CENTROID_LONGITUDE,EVENT_TYPE,EVENTS
Iran,33.5164,48.3219,Violence against civilians,9
Iran,34.4772,49.5818,Explosions/Remote violence,13
Iran,34.4772,49.5818,Riots,15
Iran,34.4772,49.5818,Violence against civilians,6
Iran,34.4871,46.8086,Explosions/Remote violence,30
Iran,34.4871,46.8086,Riots,45
Iran,34.4871,46.8086,Violence against civilians,39
Iran,34.6674,51.002,Explosions/Remote violence,14
Iran,34.6674,51.002,Riots,13
Iran,34.6674,51.002,Violence against civilians,2
Iran,34.8698,48.559,Explosions/Remote violence,10
Iran,34.8698,48.559,Riots,24
Iran,34.8698,48.559,Violence against civilians,3
Iran,35.5022,51.3269,Explosions/Remote violence,130
Iran,35.5022,51.3269,Riots,220
Iran,35.5022,51.3269,Violence against civilians,46
Iran,35.6014,47.0057,Explosions/Remote violence,29
Iran,35.6014,47.0057,Riots,113
Iran,35.6014,47.0057,Violence against civilians,88
Iran,35.7792,59.0295,Explosions/Remote violence,4
Iran,35.7792,59.0295,Riots,47
Iran,35.7792,59.0295,Violence against civilians,19
Iran,35.7868,54.9676,Explosions/Remote violence,4
Iran,35.7868,54.9676,Riots,5
Iran,35.7868,54.9676,Violence against civilians,1
Iran,35.9457,50.906,Explosions/Remote violence,26
Iran,35.9457,50.906,Riots,40
Iran,35.9457,50.906,Violence against civilians,8
Iran,36.1089,50.0386,Explosions/Remote violence,7
Iran,36.1089,50.0386,Riots,16
Iran,36.1089,50.0386,Violence against civilians,3
Iran,36.3633,52.3677,Explosions/Remote violence,11
Iran,36.3633,52.3677,Riots,32
Iran,36.3633,52.3677,Violence against civilians,3
Iran,36.4014,48.422,Explosions/Remote violence,9
Iran,36.4014,48.422,Riots,8
Iran,36.4014,48.422,Violence against civilians,2
Iran,37.2982,54.8804,Explosions/Remote violence,2
Iran,37.2982,54.8804,Riots,14
Iran,37.2982,54.8804,Violence against civilians,2
Iran,37.4249,57.178,Riots,3
Iran,37.4249,57.178,Violence against civilians,2
Iran,37.5092,49.0189,Explosions/Remote violence,6
Iran,37.5092,49.0189,Riots,43
Iran,37.5092,49.0189,Violence against civilians,5
Iran,37.8742,44.7003,Explosions/Remote violence,18
Iran,37.8742,44.7003,Riots,76
Iran,37.8742,44.7003,Violence against civilians,123
Iran,38.0858,46.6924,Explosions/Remote violence,34
Iran,38.0858,46.6924,Riots,22
Iran,38.0858,46.6924,Violence against civilians,3
Iran,38.4066,47.9857,Explosions/Remote violence,5
Iran,38.4066,47.9857,Riots,7
Iran,38.4066,47.9857,Violence against civilians,2
Iraq,30.2047,47.5084,Explosions/Remote violence,210
Iraq,30.2047,47.5084,Riots,181
Iraq,30.2047,47.5084,Violence against civilians,217
Iraq,30.4107,45.3606,Explosions/Remote violence,64
Iraq,30.4107,45.3606,Riots,68
Iraq,30.4107,45.3606,Violence against civilians,33
Iraq,31.0697,43.38,Explosions/Remote violence,39
Iraq,31.0697,43.38,Riots,63
Iraq,31.0697,43.38,Violence against civilians,55
Iraq,31.2876,46.2732,Explosions/Remote violence,224
Iraq,31.2876,46.2732,Riots,443
Iraq,31.2876,46.2732,Violence against civilians,199
Iraq,31.8451,45.1666,Explosions/Remote violence,74
Iraq,31.8451,45.1666,Riots,94
Iraq,31.8451,45.1666,Violence against civilians,38
Iraq,31.999,47.135,Explosions/Remote violence,56
Iraq,31.999,47.135,Riots,68
Iraq,31.999,47.135,Violence against civilians,257
Iraq,32.49,43.8069,Explosions/Remote violence,29
Iraq,32.49,43.8069,Riots,48
Iraq,32.49,43.8069,Violence against civilians,32
Iraq,32.5765,44.6371,Explosions/Remote violence,230
Iraq,32.5765,44.6371,Riots,40
Iraq,32.5765,44.6371,Violence against civilians,52
Iraq,32.7059,45.704,Explosions/Remote violence,12
Iraq,32.7059,45.704,Riots,72
Iraq,32.7059,45.704,Violence against civilians,43
Iraq,33.1774,41.3987,Explosions/Remote violence,2984
Iraq,33.1774,41.3987,Riots,3
Iraq,33.1774,41.3987,Violence against civilians,152
Iraq,33.278,44.3783,Explosions/Remote violence,2504
Iraq,33.278,44.3783,Riots,193
Iraq,33.278,44.3783,Violence against civilians,758
Iraq,34.0711,44.8903,Explosions/Remote violence,1350
Iraq,34.0711,44.8903,Riots,16
Iraq,34.0711,44.8903,Violence against civilians,434
Iraq,34.6687,43.6316,Explosions/Remote violence,1406
Iraq,34.6687,43.6316,Riots,2
Iraq,34.6687,43.6316,Violence against civilians,165
Iraq,35.2858,44.0603,Explosions/Remote violence,1518
Iraq,35.2858,44.0603,Riots,26
Iraq,35.2858,44.0603,Violence against civilians,373
Iraq,35.5263,45.379,Explosions/Remote violence,372
Iraq,35.5263,45.379,Riots,58
Iraq,35.5263,45.379,Violence against civilians,85
Iraq,35.9879,42.3496,Explosions/Remote violence,4401
Iraq,35.9879,42.3496,Riots,14
Iraq,35.9879,42.3496,Violence against civilians,649
Iraq,36.3791,44.2104,Explosions/Remote violence,3773
Iraq,36.3791,44.2104,Riots,14
Iraq,36.3791,44.2104,Violence against civilians,76
Iraq,37.0446,43.1386,Explosions/Remote violence,12165
Iraq,37.0446,43.1386,Riots,7
Iraq,37.0446,43.1386,Violence against civilians,38
Israel,25.4074,35.9101,Explosions/Remote violence,63
Israel,30.6783,34.8831,Explosions/Remote violence,1136
Israel,30.6783,34.8831,Riots,126
Israel,30.6783,34.8831,Violence against civilians,92
Israel,31.7281,34.9945,Explosions/Remote violence,29
Israel,31.7281,34.9945,Riots,470
Israel,31.7281,34.9945,Violence against civilians,23
Israel,32.085,34.9167,Explosions/Remote violence,166
Israel,32.085,34.9167,Riots,156
Israel,32.085,34.9167,Violence against civilians,53
Israel,32.0984,34.8103,Explosions/Remote violence,154
Israel,32.0984,34.8103,Riots,272
Israel,32.0984,34.8103,Violence against civilians,27
Israel,32.6278,34.9819,Explosions/Remote violence,210
Israel,32.6278,34.9819,Riots,98
Israel,32.6278,34.9819,Violence against civilians,23
Israel,32.839,35.3807,Explosions/Remote violence,3330
Israel,32.839,35.3807,Riots,121
Israel,32.839,35.3807,Violence against civilians,67
Israel,33.8438,28.4103,Explosions/Remote violence,9
Jordan,29.9747,35.2057,Riots,2
Jordan,30.2431,36.501,Explosions/Remote violence,1
Jordan,30.2431,36.501,Riots,12
Jordan,30.8097,35.6612,Riots,3
Jordan,31.1106,35.8385,Riots,39
Jordan,31.1106,35.8385,Violence against civilians,5
Jordan,31.6029,35.6669,Explosions/Remote violence,1
Jordan,31.6029,35.6669,Riots,22
Jordan,31.6029,35.6669,Violence against civilians,1
Jordan,31.6696,36.3151,Riots,70
Jordan,31.6696,36.3151,Violence against civilians,5
Jordan,31.8608,36.8739,Explosions/Remote violence,1
Jordan,31.8608,36.8739,Riots,52
Jordan,31.9393,35.6476,Explosions/Remote violence,3
Jordan,31.9393,35.6476,Riots,20
Jordan,32.2431,35.9005,Riots,16
Jordan,32.2912,35.7319,Riots,10
Jordan,32.4735,35.8353,Explosions/Remote violence,14
Jordan,32.4735,35.8353,Riots,138
Jordan,32.4735,35.8353,Violence against civilians,7
Jordan,32.5408,38.1525,Explosions/Remote violence,10
Jordan,32.5408,38.1525,Riots,10
Jordan,32.5408,38.1525,Violence against civilians,1
Kuwait,29.1958,49.6063,Violence against civilians,1
Kuwait,29.3474,47.9688,Riots,3
Lebanon,33.2832,35.4971,Explosions/Remote violence,9652
Lebanon,33.2832,35.4971,Riots,172
Lebanon,33.2832,35.4971,Violence against civilians,131
Lebanon,33.3416,35.3035,Explosions/Remote violence,5417
Lebanon,33.3416,35.3035,Riots,382
Lebanon,33.3416,35.3035,Violence against civilians,56
Lebanon,33.6407,35.8097,Explosions/Remote violence,283
Lebanon,33.6407,35.8097,Riots,239
Lebanon,33.6407,35.8097,Violence against civilians,31
Lebanon,33.8513,35.6478,Explosions/Remote violence,341
Lebanon,33.8513,35.6478,Riots,584
Lebanon,33.8513,35.6478,Violence against civilians,39
Lebanon,33.8886,35.5016,Explosions/Remote violence,30
Lebanon,33.8886,35.5016,Riots,469
Lebanon,33.8886,35.5016,Violence against civilians,16
Lebanon,34.1673,36.2993,Explosions/Remote violence,1018
Lebanon,34.1673,36.2993,Riots,152
Lebanon,34.1673,36.2993,Violence against civilians,92
Lebanon,34.3195,35.9369,Explosions/Remote violence,30
Lebanon,34.3195,35.9369,Riots,546
Lebanon,34.3195,35.9369,Violence against civilians,36
Lebanon,34.5499,36.1901,Explosions/Remote violence,36
Lebanon,34.5499,36.1901,Riots,220
Lebanon,34.5499,36.1901,Violence against civilians,29
Oman,18.8597,54.5566,Riots,1
Oman,18.8597,54.5566,Violence against civilians,2
Oman,22.1156,59.5208,Explosions/Remote violence,1
Oman,22.1156,59.5208,Riots,1
Oman,22.3885,57.2237,Riots,1
Oman,23.0064,55.9877,Riots,1
Oman,23.2501,58.7601,Violence against civilians,2
Oman,23.4831,57.6494,Riots,1
Oman,24.2357,56.5739,Riots,1
Oman,24.5876,58.5161,Violence against civilians,2
Palestine,31.407,34.3577,Explosions/Remote violence,22021
Palestine,31.407,34.3577,Riots,836
Palestine,31.407,34.3577,Violence against civilians,1069
Palestine,31.9475,35.267,Explosions/Remote violence,646
Palestine,31.9475,35.267,Riots,27755
Palestine,31.9475,35.267,Violence against civilians,4800
Qatar,24.931,50.9784,Explosions/Remote violence,1
Qatar,25.2934,51.5014,Explosions/Remote violence,1
Qatar,25.2934,51.5014,Riots,1
Qatar,25.4451,51.0111,Riots,1
Saudi Arabia,17.353,42.7999,Explosions/Remote violence,1360
Saudi Arabia,17.353,42.7999,Riots,1
Saudi Arabia,17.353,42.7999,Violence against civilians,10
Saudi Arabia,18.2376,45.6117,Explosions/Remote violence,642
Saudi Arabia,18.2376,45.6117,Violence against civilians,2
Saudi Arabia,18.7938,39.9069,Explosions/Remote violence,3
Saudi Arabia,19.2036,42.9532,Explosions/Remote violence,245
Saudi Arabia,19.2036,42.9532,Violence against civilians,2
Saudi Arabia,21.0317,41.4478,Explosions/Remote violence,25
Saudi Arabia,21.0317,41.4478,Riots,1
Saudi Arabia,21.0317,41.4478,Violence against civilians,5
Saudi Arabia,23.1567,50.3153,Explosions/Remote violence,30
Saudi Arabia,23.1567,50.3153,Riots,4
Saudi Arabia,23.1567,50.3153,Violence against civilians,16
Saudi Arabia,23.4556,45.232,Explosions/Remote violence,21
Saudi Arabia,23.4556,45.232,Violence against civilians,11
Saudi Arabia,23.5255,49.9021,Violence against civilians,1
Saudi Arabia,25.0041,39.9162,Explosions/Remote violence,5
Saudi Arabia,25.0041,39.9162,Violence against civilians,1
Syria,32.7624,36.8919,Explosions/Remote violence,341
Syria,32.7624,36.8919,Riots,134
Syria,32.7624,36.8919,Violence against civilians,430
Syria,32.831,36.1112,Explosions/Remote violence,3663
Syria,32.831,36.1112,Riots,46
Syria,32.831,36.1112,Violence against civilians,1784
Syria,33.0113,35.7989,Explosions/Remote violence,1458
Syria,33.0113,35.7989,Riots,7
Syria,33.0113,35.7989,Violence against civilians,103
Syria,33.4538,37.4305,Explosions/Remote violence,4694
Syria,33.4538,37.4305,Riots,12
Syria,33.4538,37.4305,Violence against civilians,1160
Syria,33.5153,36.2738,Explosions/Remote violence,965
Syria,33.5153,36.2738,Riots,2
Syria,33.5153,36.2738,Violence against civilians,261
Syria,34.4708,38.2063,Explosions/Remote violence,2964
Syria,34.4708,38.2063,Riots,11
Syria,34.4708,38.2063,Violence against civilians,585
Syria,34.9536,36.075,Explosions/Remote violence,57
Syria,34.9536,36.075,Violence against civilians,135
Syria,35.2318,40.2761,Explosions/Remote violence,6042
Syria,35.2318,40.2761,Riots,190
Syria,35.2318,40.2761,Violence against civilians,2651
Syria,35.3165,37.3411,Explosions/Remote violence,14815
Syria,35.3165,37.3411,Riots,3
Syria,35.3165,37.3411,Violence against civilians,371
Syria,35.5854,35.9916,Explosions/Remote violence,1938
Syria,35.5854,35.9916,Riots,2
Syria,35.5854,35.9916,Violence against civilians,193
Syria,35.8547,36.5648,Explosions/Remote violence,20701
Syria,35.8547,36.5648,Riots,21
Syria,35.8547,36.5648,Violence against civilians,1150
Syria,36.0265,38.922,Explosions/Remote violence,4873
Syria,36.0265,38.922,Riots,20
Syria,36.0265,38.922,Violence against civilians,1529
Syria,36.1445,37.3978,Explosions/Remote violence,15321
Syria,36.1445,37.3978,Riots,72
Syria,36.1445,37.3978,Violence against civilians,2695
Syria,36.4131,40.5519,Explosions/Remote violence,3858
Syria,36.4131,40.5519,Riots,72
Syria,36.4131,40.5519,Violence against civilians,2249
Turkey,36.4111,36.2273,Explosions/Remote violence,23
Turkey,36.4111,36.2273,Riots,19
Turkey,36.4111,36.2273,Violence against civilians,14
Turkey,36.7331,33.7591,Explosions/Remote violence,31
Turkey,36.7331,33.7591,Riots,16
Turkey,36.7331,33.7591,Violence against civilians,25
Turkey,36.7628,31.9301,Explosions/Remote violence,2
Turkey,36.7628,31.9301,Riots,16
Turkey,36.7628,31.9301,Violence against civilians,10
Turkey,36.8316,37.0107,Explosions/Remote violence,24
Turkey,36.8316,37.0107,Riots,1
Turkey,36.8316,37.0107,Violence against civilians,2
Turkey,36.946,28.646,Explosions/Remote violence,5
Turkey,36.946,28.646,Riots,7
Turkey,37.0098,33.1805,Riots,2
Turkey,37.0098,33.1805,Violence against civilians,1
Turkey,37.1146,37.2439,Explosions/Remote violence,11
Turkey,37.1146,37.2439,Riots,11
Turkey,37.1146,37.2439,Violence against civilians,9
Turkey,37.3257,40.7757,Explosions/Remote violence,129
Turkey,37.3257,40.7757,Riots,32
Turkey,37.3257,40.7757,Violence against civilians,44
Turkey,37.326,30.2481,Riots,1
Turkey,37.326,30.2481,Violence against civilians,1
Turkey,37.3416,36.2986,Explosions/Remote violence,7
Turkey,37.3416,36.2986,Riots,7
Turkey,37.3416,36.2986,Violence against civilians,7
Turkey,37.3442,38.9233,Explosions/Remote violence,30
Turkey,37.3442,38.9233,Riots,35
Turkey,37.3442,38.9233,Violence against civilians,44
Turkey,37.3909,43.9965,Explosions/Remote violence,356
Turkey,37.3909,43.9965,Riots,13
Turkey,37.3909,43.9965,Violence against civilians,52
Turkey,37.4379,42.5882,Explosions/Remote violence,237
Turkey,37.4379,42.5882,Riots,21
Turkey,37.4379,42.5882,Violence against civilians,53
Turkey,37.4745,35.3726,Explosions/Remote violence,23
Turkey,37.4745,35.3726,Riots,29
Turkey,37.4745,35.3726,Violence against civilians,28
Turkey,37.6788,29.2458,Explosions/Remote violence,2
Turkey,37.6788,29.2458,Riots,3
Turkey,37.6788,29.2458,Violence against civilians,5
Turkey,37.7322,28.0578,Explosions/Remote violence,5
Turkey,37.7322,28.0578,Riots,5
Turkey,37.7322,28.0578,Violence against civilians,2
Turkey,37.815,38.2092,Explosions/Remote violence,2
Turkey,37.815,38.2092,Riots,4
Turkey,37.815,38.2092,Violence against civilians,2
Turkey,37.8852,36.8854,Explosions/Remote violence,2
Turkey,37.8852,36.8854,Riots,7
Turkey,37.8852,36.8854,Violence against civilians,12
Turkey,37.9278,42.0911,Explosions/Remote violence,53
Turkey,37.9278,42.0911,Riots,2
Turkey,37.9278,42.0911,Violence against civilians,9
Turkey,37.9293,30.8094,Violence against civilians,3
Turkey,38.0226,41.3125,Explosions/Remote violence,36
Turkey,38.0226,41.3125,Riots,17
Turkey,38.0226,41.3125,Violence against civilians,11
Turkey,38.0284,32.412,Explosions/Remote violence,1
Turkey,38.0284,32.412,Riots,8
Turkey,38.0284,32.412,Violence against civilians,4
Turkey,38.1105,40.2245,Explosions/Remote violence,256
Turkey,38.1105,40.2245,Riots,42
Turkey,38.1105,40.2245,Violence against civilians,108
Turkey,38.4969,42.2274,Explosions/Remote violence,37
Turkey,38.4969,42.2274,Riots,1
Turkey,38.4969,42.2274,Violence against civilians,10
Turkey,38.5057,35.9186,Explosions/Remote violence,1
Turkey,38.5057,35.9186,Riots,5
Turkey,38.5057,35.9186,Violence against civilians,8
Turkey,38.5104,37.8439,Riots,11
Turkey,38.5104,37.8439,Violence against civilians,3
Turkey,38.5127,33.8656,Violence against civilians,2
Turkey,38.5248,30.6111,Riots,2
Turkey,38.5248,30.6111,Violence against civilians,9
Turkey,38.5455,43.5949,Explosions/Remote violence,110
Turkey,38.5455,43.5949,Riots,25
Turkey,38.5455,43.5949,Violence against civilians,68
Turkey,38.5491,29.3243,Riots,1
Turkey,38.5491,29.3243,Violence against civilians,1
Turkey,38.5994,27.042,Explosions/Remote violence,36
Turkey,38.5994,27.042,Riots,25
Turkey,38.5994,27.042,Violence against civilians,28
Turkey,38.7101,39.3439,Explosions/Remote violence,4
Turkey,38.7101,39.3439,Riots,8
Turkey,38.7101,39.3439,Violence against civilians,26
Turkey,38.7462,28.0939,Explosions/Remote violence,3
Turkey,38.7462,28.0939,Riots,5
Turkey,38.7462,28.0939,Violence against civilians,9
Turkey,38.8286,34.6035,Violence against civilians,1
Turkey,39.009,41.9466,Explosions/Remote violence,5
Turkey,39.009,41.9466,Riots,3
Turkey,39.009,41.9466,Violence against civilians,6
Turkey,39.0247,40.718,Explosions/Remote violence,26
Turkey,39.0247,40.718,Riots,1
Turkey,39.0247,40.718,Violence against civilians,7
Turkey,39.1892,39.347,Explosions/Remote violence,57
Turkey,39.1892,39.347,Riots,1
Turkey,39.1892,39.347,Violence against civilians,7
Turkey,39.3091,34.0422,Violence against civilians,2
Turkey,39.3321,29.606,Riots,2
Turkey,39.466,43.4673,Explosions/Remote violence,36
Turkey,39.466,43.4673,Violence against civilians,17
Turkey,39.5452,39.043,Explosions/Remote violence,9
Turkey,39.5452,39.043,Riots,2
Turkey,39.5473,37.2125,Violence against civilians,1
Turkey,39.6143,31.0627,Riots,4
Turkey,39.6143,31.0627,Violence against civilians,2
Turkey,39.6218,35.2999,Riots,1
Turkey,39.7073,32.5011,Explosions/Remote violence,7
Turkey,39.7073,32.5011,Riots,69
Turkey,39.7073,32.5011,Violence against civilians,37
Turkey,39.8038,27.9824,Riots,2
Turkey,39.8038,27.9824,Violence against civilians,6
Turkey,39.8662,33.6922,Violence against civilians,10
Turkey,39.8813,43.9762,Explosions/Remote violence,5
Turkey,39.8813,43.9762,Riots,3
Turkey,39.8813,43.9762,Violence against civilians,2
Turkey,39.9635,26.8428,Riots,5
Turkey,39.9635,26.8428,Violence against civilians,2
Turkey,40.0725,41.4751,Explosions/Remote violence,3
Turkey,40.0725,41.4751,Riots,6
Turkey,40.0725,41.4751,Violence against civilians,7
Turkey,40.1017,28.9389,Explosions/Remote violence,7
Turkey,40.1017,28.9389,Riots,28
Turkey,40.1017,28.9389,Violence against civilians,6
Turkey,40.2477,40.2223,Riots,2
Turkey,40.3376,39.4286,Explosions/Remote violence,1
Turkey,40.3376,39.4286,Riots,1
Turkey,40.3376,39.4286,Violence against civilians,3
Turkey,40.4006,36.6865,Explosions/Remote violence,1
Turkey,40.4006,36.6865,Riots,1
Turkey,40.4006,36.6865,Violence against civilians,4
Turkey,40.5157,43.0403,Explosions/Remote violence,9
Turkey,40.5157,43.0403,Riots,9
Turkey,40.5157,43.0403,Violence against civilians,4
Turkey,40.5664,38.4409,Explosions/Remote violence,1
Turkey,40.5664,38.4409,Riots,1
Turkey,40.5664,38.4409,Violence against civilians,5
Turkey,40.5731,31.59,Riots,3
Turkey,40.5731,31.59,Violence against civilians,6
Turkey,40.5992,29.2123,Explosions/Remote violence,1
Turkey,40.646,34.7294,Riots,4
Turkey,40.646,34.7294,Violence against civilians,1
Turkey,40.6554,35.8544,Riots,3
Turkey,40.6554,35.8544,Violence against civilians,1
Turkey,40.7353,30.5722,Explosions/Remote violence,5
Turkey,40.7353,30.5722,Riots,2
Turkey,40.7353,30.5722,Violence against civilians,7
Turkey,40.738,37.411,Explosions/Remote violence,2
Turkey,40.738,37.411,Riots,2
Turkey,40.8094,39.7814,Explosions/Remote violence,1
Turkey,40.8094,39.7814,Riots,8
Turkey,40.8094,39.7814,Violence against civilians,4
Turkey,40.8687,31.2116,Riots,1
Turkey,40.8687,31.2116,Violence against civilians,2
Turkey,40.8691,29.8208,Explosions/Remote violence,6
Turkey,40.8691,29.8208,Riots,12
Turkey,40.8691,29.8208,Violence against civilians,11
Turkey,40.9104,40.817,Explosions/Remote violence,1
Turkey,40.9104,40.817,Riots,5
Turkey,40.9104,40.817,Violence against civilians,4
Turkey,41.0385,41.8484,Riots,3
Turkey,41.0734,27.3901,Riots,3
Turkey,41.0734,27.3901,Violence against civilians,12
Turkey,41.2036,32.5224,Explosions/Remote violence,1
Turkey,41.2036,32.5224,Riots,2
Turkey,41.2036,32.5224,Violence against civilians,1
Turkey,41.2707,28.4707,Explosions/Remote violence,117
Turkey,41.2707,28.4707,Riots,143
Turkey,41.2707,28.4707,Violence against civilians,137
Turkey,41.2783,35.8756,Riots,6
Turkey,41.2783,35.8756,Violence against civilians,5
Turkey,41.2961,26.6957,Riots,2
Turkey,41.2961,26.6957,Violence against civilians,8
Turkey,41.4214,33.7891,Riots,2
