REGION,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,POPULATION_EXPOSURE,DISORDER_TYPE
North America,Protests,Peaceful protest,4,13669.0,Demonstrations
North America,Protests,Peaceful protest,7,30523.0,Demonstrations
North America,Protests,Peaceful protest,3,32797.0,Demonstrations
North America,Protests,Peaceful protest,2,30309.0,Demonstrations
North America,Protests,Peaceful protest,1,7725.0,Demonstrations
North America,Protests,Peaceful protest,7,33559.0,Demonstrations
North America,Protests,Peaceful protest,5,27635.0,Demonstrations
North America,Protests,Peaceful protest,7,41491.0,Demonstrations
North America,Protests,Peaceful protest,14,46913.0,Demonstrations
North America,Protests,Peaceful protest,8,43481.0,Demonstrations
North America,Protests,Peaceful protest,5,41863.0,Demonstrations
North America,Protests,Peaceful protest,11,38522.0,Demonstrations
North America,Protests,Peaceful protest,9,38553.0,Demonstrations
North America,Protests,Peaceful protest,2,30309.0,Demonstrations
North America,Protests,Peaceful protest,1,8040.0,Demonstrations
North America,Protests,Peaceful protest,1,8040.0,Demonstrations
North America,Protests,Peaceful protest,3,30309.0,Demonstrations
North America,Protests,Peaceful protest,5,36394.0,Demonstrations
North America,Protests,Peaceful protest,1,14.0,Demonstrations
North America,Protests,Peaceful protest,1,8040.0,Demonstrations
North America,Protests,Peaceful protest,5,15545.0,Demonstrations
North America,Protests,Peaceful protest,1,8040.0,Demonstrations
North America,Protests,Peaceful protest,1,22269.0,Demonstrations
North America,Protests,Peaceful protest,2,8040.0,Demonstrations
North America,Protests,Peaceful protest,2,26554.0,Demonstrations
North America,Protests,Peaceful protest,1,8040.0,Demonstrations
North America,Protests,Peaceful protest,1,8040.0,Demonstrations
North America,Protests,Peaceful protest,2,30309.0,Demonstrations
North America,Protests,Peaceful protest,5,30309.0,Demonstrations
North America,Protests,Peaceful protest,2,11869.0,Demonstrations
North America,Protests,Peaceful protest,6,11284.0,Demonstrations
North America,Protests,Peaceful protest,4,33391.0,Demonstrations
North America,Protests,Peaceful protest,3,8040.0,Demonstrations
North America,Protests,Peaceful protest,6,34594.0,Demonstrations
North America,Protests,Peaceful protest,2,30309.0,Demonstrations
North America,Protests,Peaceful protest,9,32109.0,Demonstrations
North America,Protests,Peaceful protest,2,30309.0,Demonstrations
North America,Protests,Protest with intervention,1,21909.0,Demonstrations
North America,Protests,Protest with intervention,2,8532.0,Demonstrations
North America,Protests,Protest with intervention,1,7910.0,Demonstrations
North America,Protests,Protest with intervention,1,21909.0,Demonstrations
North America,Protests,Protest with intervention,1,7910.0,Demonstrations
North America,Protests,Protest with intervention,1,21909.0,Demonstrations
North America,Protests,Protest with intervention,1,574.0,Demonstrations
North America,Protests,Protest with intervention,1,7972.0,Demonstrations
North America,Protests,Protest with intervention,1,7972.0,Demonstrations
North America,Protests,Protest with intervention,1,7972.0,Demonstrations
North America,Protests,Protest with intervention,1,7972.0,Demonstrations
North America,Protests,Protest with intervention,1,8040.0,Demonstrations
North America,Protests,Protest with intervention,1,8040.0,Demonstrations
North America,Protests,Protest with intervention,1,8040.0,Demonstrations
North America,Protests,Protest with intervention,1,8040.0,Demonstrations
North America,Protests,Protest with intervention,1,8040.0,Demonstrations
North America,Protests,Protest with intervention,1,22269.0,Demonstrations
North America,Protests,Protest with intervention,1,22269.0,Demonstrations
North America,Protests,Protest with intervention,1,8040.0,Demonstrations
North America,Protests,Protest with intervention,1,22269.0,Demonstrations
North America,Protests,Protest with intervention,1,8040.0,Demonstrations
North America,Protests,Protest with intervention,1,22269.0,Demonstrations
North America,Riots,Mob violence,1,38432.0,Political violence
North America,Riots,Mob violence,1,43194.0,Political violence
North America,Riots,Violent demonstration,1,38132.0,Demonstrations
North America,Riots,Violent demonstration,1,487.0,Demonstrations
North America,Riots,Violent demonstration,1,43194.0,Demonstrations
North America,Riots,Violent demonstration,1,38758.0,Demonstrations
North America,Riots,Violent demonstration,1,43194.0,Demonstrations
North America,Violence against civilians,Attack,1,42497.0,Political violence
North America,Violence against civilians,Attack,1,42497.0,Political violence
North America,Violence against civilians,Attack,1,42497.0,Political violence
North America,Violence against civilians,Attack,1,42830.0,Political violence
North America,Violence against civilians,Attack,1,38758.0,Political violence
North America,Explosions/Remote violence,Remote explosive/landmine/IED,1,146750.0,Political violence
North America,Protests,Excessive force against protesters,1,571.0,Political violence; Demonstrations
North America,Protests,Peaceful protest,1,13271.0,Demonstrations
North America,Protests,Peaceful protest,4,25892.0,Demonstrations
North America,Protests,Peaceful protest,5,37145.0,Demonstrations
North America,Protests,Peaceful protest,3,26792.0,Demonstrations
North America,Protests,Peaceful protest,3,13521.0,Demonstrations
North America,Protests,Peaceful protest,4,36048.0,Demonstrations
North America,Protests,Peaceful protest,5,29108.0,Demonstrations
North America,Protests,Peaceful protest,4,29808.0,Demonstrations
North America,Protests,Peaceful protest,4,27531.0,Demonstrations
North America,Protests,Peaceful protest,4,40937.0,Demonstrations
North America,Protests,Peaceful protest,3,23430.0,Demonstrations
North America,Protests,Peaceful protest,5,30786.0,Demonstrations
North America,Protests,Peaceful protest,7,17039.0,Demonstrations
North America,Protests,Peaceful protest,7,26792.0,Demonstrations
North America,Protests,Peaceful protest,4,35168.0,Demonstrations
North America,Protests,Peaceful protest,1,13271.0,Demonstrations
North America,Protests,Peaceful protest,3,25825.0,Demonstrations
North America,Protests,Peaceful protest,6,31222.0,Demonstrations
North America,Protests,Peaceful protest,10,40430.0,Demonstrations
North America,Protests,Peaceful protest,8,46183.0,Demonstrations
North America,Protests,Peaceful protest,7,50065.0,Demonstrations
North America,Protests,Peaceful protest,10,28329.0,Demonstrations
North America,Protests,Peaceful protest,9,52128.0,Demonstrations
North America,Protests,Peaceful protest,9,33703.0,Demonstrations
North America,Protests,Peaceful protest,4,28910.0,Demonstrations
North America,Protests,Peaceful protest,4,20262.0,Demonstrations
North America,Protests,Peaceful protest,5,27775.0,Demonstrations
North America,Protests,Peaceful protest,4,37691.0,Demonstrations
North America,Protests,Peaceful protest,6,31965.0,Demonstrations
North America,Protests,Peaceful protest,4,27738.0,Demonstrations
North America,Protests,Peaceful protest,7,26077.0,Demonstrations
North America,Protests,Peaceful protest,13,68031.0,Demonstrations
North America,Protests,Peaceful protest,14,65823.0,Demonstrations
North America,Protests,Peaceful protest,6,43496.0,Demonstrations
North America,Protests,Peaceful protest,5,27668.0,Demonstrations
North America,Protests,Peaceful protest,11,48896.0,Demonstrations
North America,Protests,Peaceful protest,30,93546.0,Demonstrations
North America,Protests,Peaceful protest,4,26792.0,Demonstrations
North America,Protests,Peaceful protest,1,13521.0,Demonstrations
North America,Protests,Peaceful protest,8,27362.0,Demonstrations
North America,Protests,Peaceful protest,6,32310.0,Demonstrations
North America,Protests,Peaceful protest,4,22584.0,Demonstrations
North America,Protests,Peaceful protest,5,36119.0,Demonstrations
North America,Protests,Peaceful protest,3,18487.0,Demonstrations
North America,Protests,Peaceful protest,6,35821.0,Demonstrations
North America,Protests,Peaceful protest,3,4562.0,Demonstrations
North America,Protests,Peaceful protest,4,25087.0,Demonstrations
North America,Protests,Peaceful protest,1,983.0,Demonstrations
North America,Protests,Peaceful protest,2,27666.0,Demonstrations
North America,Protests,Peaceful protest,3,6907.0,Demonstrations
North America,Protests,Peaceful protest,2,19350.0,Demonstrations
North America,Protests,Peaceful protest,16,65964.0,Demonstrations
North America,Protests,Peaceful protest,8,51370.0,Demonstrations
North America,Protests,Peaceful protest,8,41412.0,Demonstrations
North America,Protests,Peaceful protest,11,39949.0,Demonstrations
North America,Protests,Peaceful protest,7,43355.0,Demonstrations
North America,Protests,Peaceful protest,7,41365.0,Demonstrations
North America,Protests,Peaceful protest,9,62728.0,Demonstrations
North America,Protests,Peaceful protest,10,54186.0,Demonstrations
North America,Protests,Peaceful protest,10,43186.0,Demonstrations
North America,Protests,Peaceful protest,13,56490.0,Demonstrations
North America,Protests,Peaceful protest,9,44340.0,Demonstrations
North America,Protests,Peaceful protest,10,47026.0,Demonstrations
North America,Protests,Peaceful protest,4,27747.0,Demonstrations
North America,Protests,Peaceful protest,7,37651.0,Demonstrations
North America,Protests,Peaceful protest,6,41623.0,Demonstrations
North America,Protests,Peaceful protest,8,52068.0,Demonstrations
North America,Protests,Peaceful protest,4,36699.0,Demonstrations
North America,Protests,Peaceful protest,3,26673.0,Demonstrations
North America,Protests,Peaceful protest,3,23072.0,Demonstrations
North America,Protests,Peaceful protest,3,14083.0,Demonstrations
North America,Protests,Peaceful protest,5,30937.0,Demonstrations
North America,Protests,Peaceful protest,5,36422.0,Demonstrations
North America,Protests,Peaceful protest,9,47651.0,Demonstrations
North America,Protests,Peaceful protest,4,30293.0,Demonstrations
North America,Protests,Peaceful protest,3,16184.0,Demonstrations
North America,Protests,Peaceful protest,2,19174.0,Demonstrations
North America,Protests,Peaceful protest,1,13375.0,Demonstrations
North America,Protests,Peaceful protest,3,14618.0,Demonstrations
North America,Protests,Peaceful protest,8,51631.0,Demonstrations
North America,Protests,Peaceful protest,3,28488.0,Demonstrations
North America,Protests,Peaceful protest,5,47205.0,Demonstrations
North America,Protests,Peaceful protest,3,23472.0,Demonstrations
North America,Protests,Peaceful protest,4,27177.0,Demonstrations
North America,Protests,Peaceful protest,7,31467.0,Demonstrations
North America,Protests,Peaceful protest,10,51330.0,Demonstrations
North America,Protests,Peaceful protest,4,26519.0,Demonstrations
North America,Protests,Peaceful protest,3,17400.0,Demonstrations
North America,Protests,Peaceful protest,4,27002.0,Demonstrations
North America,Protests,Peaceful protest,7,49104.0,Demonstrations
North America,Protests,Peaceful protest,4,27002.0,Demonstrations
North America,Protests,Peaceful protest,2,13375.0,Demonstrations
North America,Protests,Peaceful protest,3,27002.0,Demonstrations
North America,Protests,Peaceful protest,6,30609.0,Demonstrations
North America,Protests,Peaceful protest,7,49216.0,Demonstrations
North America,Protests,Peaceful protest,2,23220.0,Demonstrations
North America,Protests,Peaceful protest,1,13375.0,Demonstrations
North America,Protests,Peaceful protest,1,13375.0,Demonstrations
North America,Protests,Peaceful protest,1,4503.0,Demonstrations
North America,Protests,Peaceful protest,4,51286.0,Demonstrations
North America,Protests,Peaceful protest,2,22702.0,Demonstrations
North America,Protests,Peaceful protest,4,39313.0,Demonstrations
North America,Protests,Peaceful protest,2,13255.0,Demonstrations
North America,Protests,Peaceful protest,6,37824.0,Demonstrations
North America,Protests,Peaceful protest,6,36375.0,Demonstrations
North America,Protests,Peaceful protest,3,26744.0,Demonstrations
North America,Protests,Peaceful protest,4,33165.0,Demonstrations
North America,Protests,Peaceful protest,6,27477.0,Demonstrations
North America,Protests,Peaceful protest,5,24703.0,Demonstrations
North America,Protests,Peaceful protest,8,29944.0,Demonstrations
North America,Protests,Peaceful protest,4,18980.0,Demonstrations
North America,Protests,Peaceful protest,4,22897.0,Demonstrations
North America,Protests,Peaceful protest,7,49004.0,Demonstrations
North America,Protests,Peaceful protest,13,77833.0,Demonstrations
North America,Protests,Peaceful protest,15,71588.0,Demonstrations
North America,Protests,Peaceful protest,8,32111.0,Demonstrations
North America,Protests,Peaceful protest,5,67148.0,Demonstrations
North America,Protests,Peaceful protest,2,27867.0,Demonstrations
North America,Protests,Peaceful protest,6,37824.0,Demonstrations
North America,Protests,Peaceful protest,4,18127.0,Demonstrations
North America,Protests,Peaceful protest,3,47439.0,Demonstrations
North America,Protests,Peaceful protest,7,33198.0,Demonstrations
North America,Protests,Peaceful protest,10,88916.0,Demonstrations
North America,Protests,Peaceful protest,5,27265.0,Demonstrations
North America,Protests,Peaceful protest,9,33851.0,Demonstrations
North America,Protests,Peaceful protest,5,37160.0,Demonstrations
North America,Protests,Peaceful protest,4,27265.0,Demonstrations
North America,Protests,Peaceful protest,3,23418.0,Demonstrations
North America,Protests,Peaceful protest,4,37796.0,Demonstrations
North America,Protests,Peaceful protest,2,15631.0,Demonstrations
North America,Protests,Peaceful protest,5,32631.0,Demonstrations
North America,Protests,Peaceful protest,4,27050.0,Demonstrations
North America,Protests,Peaceful protest,2,23418.0,Demonstrations
North America,Protests,Peaceful protest,3,19164.0,Demonstrations
North America,Protests,Peaceful protest,10,71915.0,Demonstrations
North America,Protests,Peaceful protest,8,49484.0,Demonstrations
North America,Protests,Peaceful protest,14,82941.0,Demonstrations
North America,Protests,Peaceful protest,8,50057.0,Demonstrations
North America,Protests,Peaceful protest,5,27231.0,Demonstrations
North America,Protests,Peaceful protest,3,23129.0,Demonstrations
North America,Protests,Peaceful protest,11,80800.0,Demonstrations
North America,Protests,Peaceful protest,11,64265.0,Demonstrations
North America,Protests,Peaceful protest,8,45456.0,Demonstrations
North America,Protests,Peaceful protest,4,27518.0,Demonstrations
North America,Protests,Peaceful protest,6,27231.0,Demonstrations
North America,Protests,Peaceful protest,3,23671.0,Demonstrations
North America,Protests,Peaceful protest,4,37160.0,Demonstrations
North America,Protests,Peaceful protest,6,38924.0,Demonstrations
North America,Protests,Peaceful protest,2,18881.0,Demonstrations
North America,Protests,Peaceful protest,4,27225.0,Demonstrations
North America,Protests,Peaceful protest,2,17380.0,Demonstrations
North America,Protests,Peaceful protest,2,13489.0,Demonstrations
North America,Protests,Peaceful protest,4,43477.0,Demonstrations
North America,Protests,Peaceful protest,3,19772.0,Demonstrations
North America,Protests,Peaceful protest,5,50578.0,Demonstrations
North America,Protests,Peaceful protest,8,40798.0,Demonstrations
North America,Protests,Peaceful protest,3,29796.0,Demonstrations
North America,Protests,Peaceful protest,9,45152.0,Demonstrations
North America,Protests,Peaceful protest,1,1189.0,Demonstrations
North America,Protests,Peaceful protest,6,48067.0,Demonstrations
North America,Protests,Peaceful protest,9,55182.0,Demonstrations
North America,Protests,Peaceful protest,4,19134.0,Demonstrations
North America,Protests,Peaceful protest,5,17398.0,Demonstrations
North America,Protests,Peaceful protest,2,12319.0,Demonstrations
North America,Protests,Peaceful protest,9,47077.0,Demonstrations
North America,Protests,Peaceful protest,6,39603.0,Demonstrations
North America,Protests,Peaceful protest,17,76906.0,Demonstrations
North America,Protests,Peaceful protest,15,38353.0,Demonstrations
North America,Protests,Peaceful protest,10,58927.0,Demonstrations
North America,Protests,Peaceful protest,4,33536.0,Demonstrations
North America,Protests,Peaceful protest,5,38495.0,Demonstrations
North America,Protests,Peaceful protest,4,32930.0,Demonstrations
North America,Protests,Peaceful protest,8,42978.0,Demonstrations
North America,Protests,Peaceful protest,4,37011.0,Demonstrations
North America,Protests,Peaceful protest,6,49459.0,Demonstrations
North America,Protests,Peaceful protest,6,42628.0,Demonstrations
North America,Protests,Peaceful protest,5,34380.0,Demonstrations
North America,Protests,Peaceful protest,3,23418.0,Demonstrations
North America,Protests,Peaceful protest,2,27231.0,Demonstrations
North America,Protests,Peaceful protest,2,14190.0,Demonstrations
North America,Protests,Peaceful protest,3,13489.0,Demonstrations
North America,Protests,Peaceful protest,6,45186.0,Demonstrations
North America,Protests,Peaceful protest,8,66661.0,Demonstrations
North America,Protests,Peaceful protest,4,14432.0,Demonstrations
North America,Protests,Peaceful protest,7,37011.0,Demonstrations
North America,Protests,Peaceful protest,4,41494.0,Demonstrations
North America,Protests,Peaceful protest,7,55632.0,Demonstrations
North America,Protests,Peaceful protest,2,14142.0,Demonstrations
North America,Protests,Peaceful protest,7,38546.0,Demonstrations
North America,Protests,Peaceful protest,5,15339.0,Demonstrations
North America,Protests,Peaceful protest,1,13489.0,Demonstrations
North America,Protests,Peaceful protest,1,13489.0,Demonstrations
North America,Protests,Peaceful protest,2,14988.0,Demonstrations
North America,Protests,Peaceful protest,11,46737.0,Demonstrations
North America,Protests,Peaceful protest,6,52942.0,Demonstrations
North America,Protests,Peaceful protest,7,50088.0,Demonstrations
North America,Protests,Peaceful protest,5,38659.0,Demonstrations
North America,Protests,Peaceful protest,11,58262.0,Demonstrations
North America,Protests,Peaceful protest,7,59573.0,Demonstrations
North America,Protests,Peaceful protest,8,55449.0,Demonstrations
North America,Protests,Peaceful protest,3,9929.0,Demonstrations
North America,Protests,Peaceful protest,1,27.0,Demonstrations
North America,Protests,Peaceful protest,1,13742.0,Demonstrations
North America,Protests,Peaceful protest,4,25447.0,Demonstrations
North America,Protests,Peaceful protest,3,4969.0,Demonstrations
North America,Protests,Peaceful protest,3,27231.0,Demonstrations
North America,Protests,Peaceful protest,1,13489.0,Demonstrations
North America,Protests,Peaceful protest,9,44260.0,Demonstrations
North America,Protests,Peaceful protest,8,53814.0,Demonstrations
North America,Protests,Peaceful protest,7,39382.0,Demonstrations
North America,Protests,Peaceful protest,10,74809.0,Demonstrations
North America,Protests,Peaceful protest,1,13489.0,Demonstrations
North America,Protests,Peaceful protest,6,45217.0,Demonstrations
North America,Protests,Peaceful protest,7,39865.0,Demonstrations
North America,Protests,Peaceful protest,4,35067.0,Demonstrations
North America,Protests,Peaceful protest,4,37011.0,Demonstrations
North America,Protests,Peaceful protest,11,59779.0,Demonstrations
North America,Protests,Peaceful protest,5,29151.0,Demonstrations
North America,Protests,Peaceful protest,2,1381.0,Demonstrations
North America,Protests,Peaceful protest,2,20551.0,Demonstrations
North America,Protests,Peaceful protest,6,41453.0,Demonstrations
North America,Protests,Peaceful protest,4,13437.0,Demonstrations
North America,Protests,Peaceful protest,3,27231.0,Demonstrations
North America,Protests,Peaceful protest,3,15462.0,Demonstrations
North America,Protests,Peaceful protest,6,45152.0,Demonstrations
North America,Protests,Peaceful protest,4,18212.0,Demonstrations
North America,Protests,Peaceful protest,4,38320.0,Demonstrations
North America,Protests,Peaceful protest,2,13489.0,Demonstrations
North America,Protests,Peaceful protest,7,51787.0,Demonstrations
North America,Protests,Peaceful protest,1,4059.0,Demonstrations
North America,Protests,Peaceful protest,3,13138.0,Demonstrations
North America,Protests,Peaceful protest,1,13489.0,Demonstrations
North America,Protests,Peaceful protest,3,26185.0,Demonstrations
North America,Protests,Peaceful protest,4,27921.0,Demonstrations
North America,Protests,Peaceful protest,5,25902.0,Demonstrations
North America,Protests,Peaceful protest,2,17336.0,Demonstrations
North America,Protests,Peaceful protest,11,54329.0,Demonstrations
North America,Protests,Peaceful protest,10,48309.0,Demonstrations
North America,Protests,Peaceful protest,11,41138.0,Demonstrations
North America,Protests,Peaceful protest,8,37160.0,Demonstrations
North America,Protests,Peaceful protest,1,13489.0,Demonstrations
North America,Protests,Peaceful protest,2,27231.0,Demonstrations
North America,Protests,Peaceful protest,2,1853.0,Demonstrations
North America,Protests,Protest with intervention,1,13521.0,Demonstrations
North America,Protests,Protest with intervention,1,13271.0,Demonstrations
North America,Protests,Protest with intervention,1,13271.0,Demonstrations
North America,Protests,Protest with intervention,2,13271.0,Demonstrations
North America,Protests,Protest with intervention,1,13271.0,Demonstrations
North America,Protests,Protest with intervention,1,1616.0,Demonstrations
North America,Protests,Protest with intervention,1,13271.0,Demonstrations
North America,Protests,Protest with intervention,1,13271.0,Demonstrations
North America,Protests,Protest with intervention,3,13271.0,Demonstrations
North America,Protests,Protest with intervention,4,530.0,Demonstrations
North America,Protests,Protest with intervention,6,3906.0,Demonstrations
North America,Protests,Protest with intervention,3,9622.0,Demonstrations
North America,Protests,Protest with intervention,2,497.0,Demonstrations
North America,Protests,Protest with intervention,4,23040.0,Demonstrations
North America,Protests,Protest with intervention,3,13271.0,Demonstrations
North America,Protests,Protest with intervention,1,13271.0,Demonstrations
North America,Protests,Protest with intervention,4,4430.0,Demonstrations
North America,Protests,Protest with intervention,3,13521.0,Demonstrations
North America,Protests,Protest with intervention,2,17951.0,Demonstrations
North America,Protests,Protest with intervention,5,14243.0,Demonstrations
North America,Protests,Protest with intervention,3,13271.0,Demonstrations
North America,Protests,Protest with intervention,5,18028.0,Demonstrations
North America,Protests,Protest with intervention,1,3785.0,Demonstrations
North America,Protests,Protest with intervention,2,13271.0,Demonstrations
North America,Protests,Protest with intervention,2,972.0,Demonstrations
North America,Protests,Protest with intervention,1,162.0,Demonstrations
North America,Protests,Protest with intervention,1,972.0,Demonstrations
North America,Protests,Protest with intervention,1,8376.0,Demonstrations
North America,Protests,Protest with intervention,4,25508.0,Demonstrations
North America,Protests,Protest with intervention,3,30817.0,Demonstrations
North America,Protests,Protest with intervention,3,27002.0,Demonstrations
North America,Protests,Protest with intervention,3,25632.0,Demonstrations
North America,Protests,Protest with intervention,2,9697.0,Demonstrations
North America,Protests,Protest with intervention,6,32268.0,Demonstrations
North America,Protests,Protest with intervention,3,24070.0,Demonstrations
North America,Protests,Protest with intervention,2,17840.0,Demonstrations
North America,Protests,Protest with intervention,1,2.0,Demonstrations
North America,Protests,Protest with intervention,1,2.0,Demonstrations
North America,Protests,Protest with intervention,4,28557.0,Demonstrations
North America,Protests,Protest with intervention,2,13375.0,Demonstrations
North America,Protests,Protest with intervention,1,1142.0,Demonstrations
North America,Protests,Protest with intervention,1,13375.0,Demonstrations
North America,Protests,Protest with intervention,1,4465.0,Demonstrations
North America,Protests,Protest with intervention,1,658.0,Demonstrations
North America,Protests,Protest with intervention,1,13489.0,Demonstrations
North America,Protests,Protest with intervention,1,988.0,Demonstrations
North America,Protests,Protest with intervention,1,3632.0,Demonstrations
North America,Protests,Protest with intervention,3,18253.0,Demonstrations
North America,Protests,Protest with intervention,1,13742.0,Demonstrations
North America,Protests,Protest with intervention,1,13489.0,Demonstrations
North America,Protests,Protest with intervention,1,13742.0,Demonstrations
North America,Protests,Protest with intervention,2,13742.0,Demonstrations
North America,Protests,Protest with intervention,2,13489.0,Demonstrations
North America,Protests,Protest with intervention,1,13742.0,Demonstrations
North America,Protests,Protest with intervention,1,19.0,Demonstrations
North America,Riots,Mob violence,1,12882.0,Political violence
North America,Riots,Mob violence,1,12855.0,Political violence
North America,Riots,Violent demonstration,1,70519.0,Demonstrations
North America,Riots,Violent demonstration,1,26171.0,Demonstrations
North America,Riots,Violent demonstration,1,26171.0,Demonstrations
North America,Riots,Violent demonstration,1,6629.0,Demonstrations
North America,Riots,Violent demonstration,1,26171.0,Demonstrations
North America,Riots,Violent demonstration,1,3461.0,Demonstrations
North America,Riots,Violent demonstration,1,71073.0,Demonstrations
North America,Riots,Violent demonstration,2,71073.0,Demonstrations
North America,Riots,Violent demonstration,1,42802.0,Demonstrations
North America,Riots,Violent demonstration,1,40734.0,Demonstrations
North America,Riots,Violent demonstration,1,71677.0,Demonstrations
North America,Riots,Violent demonstration,1,71677.0,Demonstrations
North America,Riots,Violent demonstration,1,71677.0,Demonstrations
North America,Riots,Violent demonstration,1,71677.0,Demonstrations
North America,Riots,Violent demonstration,1,40734.0,Demonstrations
North America,Violence against civilians,Attack,1,37654.0,Political violence
North America,Violence against civilians,Attack,1,70519.0,Political violence
North America,Violence against civilians,Attack,1,26171.0,Political violence
North America,Violence against civilians,Attack,1,170555.0,Political violence
North America,Violence against civilians,Attack,1,71677.0,Political violence
North America,Protests,Excessive force against protesters,1,12555.0,Political violence; Demonstrations
North America,Protests,Peaceful protest,1,12458.0,Demonstrations
North America,Protests,Peaceful protest,2,2698.0,Demonstrations
North America,Protests,Peaceful protest,1,12458.0,Demonstrations
North America,Protests,Peaceful protest,1,12458.0,Demonstrations
North America,Protests,Peaceful protest,1,12458.0,Demonstrations
North America,Protests,Peaceful protest,1,12458.0,Demonstrations
North America,Protests,Peaceful protest,2,12458.0,Demonstrations
North America,Protests,Peaceful protest,2,12458.0,Demonstrations
North America,Protests,Peaceful protest,2,12458.0,Demonstrations
North America,Protests,Peaceful protest,2,12458.0,Demonstrations
North America,Protests,Peaceful protest,3,15837.0,Demonstrations
North America,Protests,Peaceful protest,1,12458.0,Demonstrations
North America,Protests,Peaceful protest,1,12458.0,Demonstrations
North America,Protests,Peaceful protest,4,15837.0,Demonstrations
North America,Protests,Peaceful protest,1,12458.0,Demonstrations
North America,Protests,Peaceful protest,1,12458.0,Demonstrations
North America,Protests,Peaceful protest,1,12458.0,Demonstrations
North America,Protests,Peaceful protest,1,12458.0,Demonstrations
North America,Protests,Peaceful protest,1,45.0,Demonstrations
North America,Protests,Peaceful protest,2,12458.0,Demonstrations
North America,Protests,Peaceful protest,2,12458.0,Demonstrations
North America,Protests,Peaceful protest,5,18535.0,Demonstrations
North America,Protests,Peaceful protest,4,12458.0,Demonstrations
North America,Protests,Peaceful protest,3,14981.0,Demonstrations
North America,Protests,Peaceful protest,4,21598.0,Demonstrations
North America,Protests,Peaceful protest,2,12458.0,Demonstrations
North America,Protests,Peaceful protest,2,12458.0,Demonstrations
North America,Protests,Peaceful protest,4,15837.0,Demonstrations
North America,Protests,Peaceful protest,4,12458.0,Demonstrations
North America,Protests,Peaceful protest,3,12458.0,Demonstrations
North America,Protests,Peaceful protest,4,13825.0,Demonstrations
North America,Protests,Peaceful protest,1,31.0,Demonstrations
North America,Protests,Peaceful protest,2,1364.0,Demonstrations
North America,Protests,Peaceful protest,2,13822.0,Demonstrations
North America,Protests,Peaceful protest,2,13449.0,Demonstrations
North America,Protests,Peaceful protest,3,13973.0,Demonstrations
North America,Protests,Peaceful protest,3,13449.0,Demonstrations
North America,Protests,Peaceful protest,7,16168.0,Demonstrations
North America,Protests,Peaceful protest,8,13449.0,Demonstrations
North America,Protests,Peaceful protest,4,12555.0,Demonstrations
North America,Protests,Peaceful protest,2,12555.0,Demonstrations
North America,Protests,Peaceful protest,3,21766.0,Demonstrations
North America,Protests,Peaceful protest,4,12555.0,Demonstrations
North America,Protests,Peaceful protest,3,12555.0,Demonstrations
North America,Protests,Peaceful protest,1,12555.0,Demonstrations
North America,Protests,Peaceful protest,2,12555.0,Demonstrations
North America,Protests,Peaceful protest,2,15098.0,Demonstrations
North America,Protests,Peaceful protest,1,12555.0,Demonstrations
North America,Protests,Peaceful protest,5,12555.0,Demonstrations
North America,Protests,Peaceful protest,3,12555.0,Demonstrations
North America,Protests,Peaceful protest,3,12555.0,Demonstrations
North America,Protests,Peaceful protest,1,12555.0,Demonstrations
North America,Protests,Peaceful protest,2,12555.0,Demonstrations
North America,Protests,Peaceful protest,4,12555.0,Demonstrations
North America,Protests,Peaceful protest,2,12555.0,Demonstrations
North America,Protests,Peaceful protest,2,12555.0,Demonstrations
North America,Protests,Peaceful protest,2,12555.0,Demonstrations
North America,Protests,Peaceful protest,2,12555.0,Demonstrations
North America,Protests,Peaceful protest,2,12600.0,Demonstrations
North America,Protests,Peaceful protest,1,2719.0,Demonstrations
North America,Protests,Peaceful protest,1,12555.0,Demonstrations
North America,Protests,Peaceful protest,1,12555.0,Demonstrations
North America,Protests,Peaceful protest,1,12555.0,Demonstrations
North America,Protests,Peaceful protest,3,12555.0,Demonstrations
North America,Protests,Peaceful protest,3,21766.0,Demonstrations
North America,Protests,Peaceful protest,3,12555.0,Demonstrations
North America,Protests,Peaceful protest,1,12555.0,Demonstrations
North America,Protests,Peaceful protest,2,21766.0,Demonstrations
North America,Protests,Peaceful protest,2,12555.0,Demonstrations
North America,Protests,Peaceful protest,2,12555.0,Demonstrations
North America,Protests,Peaceful protest,1,12555.0,Demonstrations
North America,Protests,Peaceful protest,1,12555.0,Demonstrations
North America,Protests,Peaceful protest,2,12555.0,Demonstrations
