WEEK,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE
07/19/2025,Ukraine,Dnipropetrovsk,Explosions/Remote violence,Shelling/artillery/missile attack,15,14,519861.0,Political violence
07/26/2025,Ukraine,Dnipropetrovsk,Explosions/Remote violence,Shelling/artillery/missile attack,13,18,98754.0,Political violence
08/02/2025,Ukraine,Dnipropetrovsk,Explosions/Remote violence,Shelling/artillery/missile attack,14,24,96619.0,Political violence
08/09/2025,Ukraine,Dnipropetrovsk,Explosions/Remote violence,Shelling/artillery/missile attack,16,19,268723.0,Political violence
08/16/2025,Ukraine,Dnipropetrovsk,Explosions/Remote violence,Shelling/artillery/missile attack,13,20,199679.0,Political violence
08/23/2025,Ukraine,Dnipropetrovsk,Explosions/Remote violence,Shelling/artillery/missile attack,4,6,74934.0,Political violence
08/30/2025,Ukraine,Dnipropetrovsk,Explosions/Remote violence,Shelling/artillery/missile attack,18,13,211814.0,Political violence
09/06/2025,Ukraine,Dnipropetrovsk,Explosions/Remote violence,Shelling/artillery/missile attack,8,16,96438.0,Political violence
09/13/2025,Ukraine,Dnipropetrovsk,Explosions/Remote violence,Shelling/artillery/missile attack,13,28,97063.0,Political violence
09/20/2025,Ukraine,Dnipropetrovsk,Explosions/Remote violence,Shelling/artillery/missile attack,14,15,209221.0,Political violence
09/27/2025,Ukraine,Dnipropetrovsk,Explosions/Remote violence,Shelling/artillery/missile attack,13,18,128243.0,Political violence
10/04/2025,Ukraine,Dnipropetrovsk,Explosions/Remote violence,Shelling/artillery/missile attack,7,6,241950.0,Political violence
10/11/2025,Ukraine,Dnipropetrovsk,Explosions/Remote violence,Shelling/artillery/missile attack,14,17,184766.0,Political violence
12/28/2019,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,4,0,19654.0,Demonstrations
01/25/2020,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,5,0,11598.0,Demonstrations
02/01/2020,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,1,0,5307.0,Demonstrations
02/08/2020,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,3,0,6291.0,Demonstrations
03/14/2020,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,1,0,6291.0,Demonstrations
04/18/2020,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,2,0,13363.0,Demonstrations
04/25/2020,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,3,0,11598.0,Demonstrations
05/02/2020,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,1,0,6291.0,Demonstrations
05/09/2020,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,1,0,6291.0,Demonstrations
05/16/2020,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,1,0,6291.0,Demonstrations
05/23/2020,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,2,0,6291.0,Demonstrations
05/30/2020,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,3,0,11598.0,Demonstrations
06/13/2020,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,2,0,6291.0,Demonstrations
06/27/2020,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,2,0,6291.0,Demonstrations
07/04/2020,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,1,0,6291.0,Demonstrations
07/11/2020,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,3,0,6291.0,Demonstrations
07/18/2020,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,2,0,8067.0,Demonstrations
07/25/2020,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,2,0,6291.0,Demonstrations
08/01/2020,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,1,0,6291.0,Demonstrations
08/08/2020,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,2,0,6291.0,Demonstrations
08/22/2020,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,1,0,5307.0,Demonstrations
08/29/2020,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,3,0,11598.0,Demonstrations
09/05/2020,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,3,0,11598.0,Demonstrations
09/12/2020,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,1,0,5307.0,Demonstrations
09/19/2020,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,4,0,5307.0,Demonstrations
09/26/2020,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,1,0,5307.0,Demonstrations
10/03/2020,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,2,0,11598.0,Demonstrations
10/10/2020,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,7,0,12142.0,Demonstrations
10/17/2020,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,1,0,6291.0,Demonstrations
10/31/2020,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,1,0,6291.0,Demonstrations
11/07/2020,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,4,0,22587.0,Demonstrations
11/28/2020,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,2,0,9863.0,Demonstrations
12/19/2020,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,1,0,28363.0,Demonstrations
12/26/2020,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,4,0,20905.0,Demonstrations
01/02/2021,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,1,0,10973.0,Demonstrations
01/09/2021,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,2,0,6042.0,Demonstrations
01/16/2021,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,2,0,11582.0,Demonstrations
01/23/2021,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,3,0,11582.0,Demonstrations
02/20/2021,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,2,0,11582.0,Demonstrations
02/27/2021,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,1,0,6282.0,Demonstrations
03/13/2021,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,1,0,6282.0,Demonstrations
03/27/2021,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,1,0,6282.0,Demonstrations
04/24/2021,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,2,0,11582.0,Demonstrations
05/01/2021,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,2,0,11582.0,Demonstrations
05/08/2021,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,2,0,6282.0,Demonstrations
05/15/2021,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,1,0,6282.0,Demonstrations
05/22/2021,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,1,0,6282.0,Demonstrations
05/29/2021,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,1,0,6282.0,Demonstrations
06/12/2021,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,1,0,6282.0,Demonstrations
06/19/2021,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,1,0,6282.0,Demonstrations
06/26/2021,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,2,0,6282.0,Demonstrations
07/03/2021,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,1,0,6282.0,Demonstrations
07/24/2021,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,1,0,6282.0,Demonstrations
08/21/2021,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,2,0,6282.0,Demonstrations
08/28/2021,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,1,0,624.0,Demonstrations
09/04/2021,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,1,0,3182.0,Demonstrations
09/18/2021,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,1,0,6282.0,Demonstrations
09/25/2021,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,3,0,7024.0,Demonstrations
10/02/2021,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,1,0,6282.0,Demonstrations
10/09/2021,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,1,0,6282.0,Demonstrations
10/23/2021,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,1,0,6282.0,Demonstrations
10/30/2021,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,1,0,6282.0,Demonstrations
11/20/2021,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,2,0,6282.0,Demonstrations
11/27/2021,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,1,0,6282.0,Demonstrations
12/04/2021,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,1,0,6282.0,Demonstrations
01/01/2022,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,3,0,17898.0,Demonstrations
01/29/2022,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,2,0,7062.0,Demonstrations
02/12/2022,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,1,0,5729.0,Demonstrations
01/14/2023,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,1,0,5302.0,Demonstrations
04/22/2023,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,1,0,4473.0,Demonstrations
10/21/2023,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,1,0,5302.0,Demonstrations
11/11/2023,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,1,0,5302.0,Demonstrations
12/09/2023,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,2,0,9775.0,Demonstrations
01/13/2024,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,1,0,5302.0,Demonstrations
01/20/2024,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,1,0,5302.0,Demonstrations
01/27/2024,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,1,0,5302.0,Demonstrations
02/03/2024,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,1,0,5302.0,Demonstrations
02/10/2024,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,2,0,9775.0,Demonstrations
02/17/2024,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,2,0,9775.0,Demonstrations
02/24/2024,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,3,0,11686.0,Demonstrations
03/02/2024,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,1,0,5302.0,Demonstrations
03/09/2024,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,1,0,5545.0,Demonstrations
03/16/2024,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,1,0,5302.0,Demonstrations
04/27/2024,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,1,0,5302.0,Demonstrations
05/18/2024,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,3,0,11474.0,Demonstrations
06/08/2024,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,1,0,23905.0,Demonstrations
07/06/2024,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,1,0,5302.0,Demonstrations
08/31/2024,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,1,0,5545.0,Demonstrations
11/30/2024,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,1,0,5545.0,Demonstrations
01/25/2025,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,1,0,5302.0,Demonstrations
03/22/2025,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,1,0,4473.0,Demonstrations
07/19/2025,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,5,0,9775.0,Demonstrations
07/26/2025,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,2,0,5302.0,Demonstrations
08/02/2025,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,1,0,5302.0,Demonstrations
09/06/2025,Ukraine,Dnipropetrovsk,Protests,Peaceful protest,1,0,5302.0,Demonstrations
08/22/2020,Ukraine,Dnipropetrovsk,Protests,Protest with intervention,1,0,6291.0,Demonstrations
02/15/2020,Ukraine,Dnipropetrovsk,Riots,Mob violence,1,0,37747.0,Political violence
10/03/2020,Ukraine,Dnipropetrovsk,Riots,Mob violence,1,0,37747.0,Political violence
10/10/2020,Ukraine,Dnipropetrovsk,Riots,Mob violence,2,0,42567.0,Political violence
04/25/2020,Ukraine,Dnipropetrovsk,Riots,Violent demonstration,1,0,1505.0,Demonstrations
01/11/2020,Ukraine,Dnipropetrovsk,Violence against civilians,Attack,1,0,34769.0,Political violence
03/28/2020,Ukraine,Dnipropetrovsk,Violence against civilians,Attack,1,0,1505.0,Political violence
09/05/2020,Ukraine,Dnipropetrovsk,Violence against civilians,Attack,1,0,37747.0,Political violence
10/10/2020,Ukraine,Dnipropetrovsk,Violence against civilians,Attack,1,0,23804.0,Political violence
12/12/2020,Ukraine,Dnipropetrovsk,Violence against civilians,Attack,1,0,37747.0,Political violence
04/10/2021,Ukraine,Dnipropetrovsk,Violence against civilians,Attack,1,0,18954.0,Political violence
05/15/2021,Ukraine,Dnipropetrovsk,Violence against civilians,Attack,1,0,37691.0,Political violence
07/10/2021,Ukraine,Dnipropetrovsk,Violence against civilians,Attack,1,0,37691.0,Political violence
02/12/2022,Ukraine,Dnipropetrovsk,Violence against civilians,Attack,1,0,34375.0,Political violence
07/08/2023,Ukraine,Dnipropetrovsk,Violence against civilians,Attack,1,0,31815.0,Political violence
02/03/2024,Ukraine,Dnipropetrovsk,Violence against civilians,Attack,1,0,2164.0,Political violence
05/18/2024,Ukraine,Dnipropetrovsk,Violence against civilians,Attack,1,0,31815.0,Political violence
03/08/2025,Ukraine,Dnipropetrovsk,Violence against civilians,Attack,1,0,31815.0,Political violence
04/26/2025,Ukraine,Dnipropetrovsk,Violence against civilians,Attack,1,0,31815.0,Political violence
12/28/2019,Ukraine,Donetsk,Battles,Armed clash,67,0,101878.0,Political violence
01/04/2020,Ukraine,Donetsk,Battles,Armed clash,57,1,130860.0,Political violence
01/11/2020,Ukraine,Donetsk,Battles,Armed clash,72,2,189677.0,Political violence
01/18/2020,Ukraine,Donetsk,Battles,Armed clash,71,3,214514.0,Political violence
01/25/2020,Ukraine,Donetsk,Battles,Armed clash,117,1,337029.0,Political violence
02/01/2020,Ukraine,Donetsk,Battles,Armed clash,85,0,307274.0,Political violence
02/08/2020,Ukraine,Donetsk,Battles,Armed clash,72,0,154832.0,Political violence
02/15/2020,Ukraine,Donetsk,Battles,Armed clash,128,1,399501.0,Political violence
02/22/2020,Ukraine,Donetsk,Battles,Armed clash,86,1,316327.0,Political violence
02/29/2020,Ukraine,Donetsk,Battles,Armed clash,111,1,242377.0,Political violence
03/07/2020,Ukraine,Donetsk,Battles,Armed clash,127,3,339417.0,Political violence
03/14/2020,Ukraine,Donetsk,Battles,Armed clash,120,1,189913.0,Political violence
03/21/2020,Ukraine,Donetsk,Battles,Armed clash,67,0,235945.0,Political violence
03/28/2020,Ukraine,Donetsk,Battles,Armed clash,108,2,240906.0,Political violence
04/04/2020,Ukraine,Donetsk,Battles,Armed clash,118,0,241577.0,Political violence
04/11/2020,Ukraine,Donetsk,Battles,Armed clash,70,0,167236.0,Political violence
04/18/2020,Ukraine,Donetsk,Battles,Armed clash,86,1,236844.0,Political violence
04/25/2020,Ukraine,Donetsk,Battles,Armed clash,108,1,192765.0,Political violence
05/02/2020,Ukraine,Donetsk,Battles,Armed clash,115,1,190407.0,Political violence
05/09/2020,Ukraine,Donetsk,Battles,Armed clash,94,1,212513.0,Political violence
05/16/2020,Ukraine,Donetsk,Battles,Armed clash,117,1,257681.0,Political violence
05/23/2020,Ukraine,Donetsk,Battles,Armed clash,81,0,123848.0,Political violence
05/30/2020,Ukraine,Donetsk,Battles,Armed clash,50,0,156819.0,Political violence
06/06/2020,Ukraine,Donetsk,Battles,Armed clash,52,0,224789.0,Political violence
06/13/2020,Ukraine,Donetsk,Battles,Armed clash,57,1,147254.0,Political violence
06/20/2020,Ukraine,Donetsk,Battles,Armed clash,43,1,111309.0,Political violence
06/27/2020,Ukraine,Donetsk,Battles,Armed clash,45,1,183449.0,Political violence
07/04/2020,Ukraine,Donetsk,Battles,Armed clash,45,0,132264.0,Political violence
07/11/2020,Ukraine,Donetsk,Battles,Armed clash,77,3,176908.0,Political violence
07/18/2020,Ukraine,Donetsk,Battles,Armed clash,60,2,131417.0,Political violence
07/25/2020,Ukraine,Donetsk,Battles,Armed clash,24,0,158897.0,Political violence
08/01/2020,Ukraine,Donetsk,Battles,Armed clash,11,0,33677.0,Political violence
08/08/2020,Ukraine,Donetsk,Battles,Armed clash,12,0,66302.0,Political violence
08/15/2020,Ukraine,Donetsk,Battles,Armed clash,8,1,34109.0,Political violence
08/22/2020,Ukraine,Donetsk,Battles,Armed clash,6,0,59988.0,Political violence
08/29/2020,Ukraine,Donetsk,Battles,Armed clash,9,0,75697.0,Political violence
09/05/2020,Ukraine,Donetsk,Battles,Armed clash,8,0,30368.0,Political violence
09/12/2020,Ukraine,Donetsk,Battles,Armed clash,8,0,21830.0,Political violence
09/19/2020,Ukraine,Donetsk,Battles,Armed clash,19,0,63120.0,Political violence
09/26/2020,Ukraine,Donetsk,Battles,Armed clash,16,0,39524.0,Political violence
10/03/2020,Ukraine,Donetsk,Battles,Armed clash,16,0,81670.0,Political violence
10/10/2020,Ukraine,Donetsk,Battles,Armed clash,20,0,67477.0,Political violence
10/17/2020,Ukraine,Donetsk,Battles,Armed clash,23,0,86846.0,Political violence
10/24/2020,Ukraine,Donetsk,Battles,Armed clash,13,2,18888.0,Political violence
10/31/2020,Ukraine,Donetsk,Battles,Armed clash,21,2,76380.0,Political violence
11/07/2020,Ukraine,Donetsk,Battles,Armed clash,10,0,10030.0,Political violence
11/14/2020,Ukraine,Donetsk,Battles,Armed clash,21,0,53198.0,Political violence
11/21/2020,Ukraine,Donetsk,Battles,Armed clash,26,1,77214.0,Political violence
11/28/2020,Ukraine,Donetsk,Battles,Armed clash,13,0,42711.0,Political violence
12/05/2020,Ukraine,Donetsk,Battles,Armed clash,24,0,63779.0,Political violence
12/12/2020,Ukraine,Donetsk,Battles,Armed clash,27,0,80966.0,Political violence
12/19/2020,Ukraine,Donetsk,Battles,Armed clash,30,0,76061.0,Political violence
12/26/2020,Ukraine,Donetsk,Battles,Armed clash,24,0,94235.0,Political violence
01/02/2021,Ukraine,Donetsk,Battles,Armed clash,30,0,126780.0,Political violence
01/09/2021,Ukraine,Donetsk,Battles,Armed clash,43,1,157242.0,Political violence
01/16/2021,Ukraine,Donetsk,Battles,Armed clash,30,2,84824.0,Political violence
01/23/2021,Ukraine,Donetsk,Battles,Armed clash,43,0,137325.0,Political violence
01/30/2021,Ukraine,Donetsk,Battles,Armed clash,22,1,55961.0,Political violence
02/06/2021,Ukraine,Donetsk,Battles,Armed clash,31,1,119745.0,Political violence
02/13/2021,Ukraine,Donetsk,Battles,Armed clash,19,0,101323.0,Political violence
02/20/2021,Ukraine,Donetsk,Battles,Armed clash,40,1,132531.0,Political violence
02/27/2021,Ukraine,Donetsk,Battles,Armed clash,25,1,50856.0,Political violence
03/06/2021,Ukraine,Donetsk,Battles,Armed clash,34,3,71646.0,Political violence
03/13/2021,Ukraine,Donetsk,Battles,Armed clash,35,3,66287.0,Political violence
03/20/2021,Ukraine,Donetsk,Battles,Armed clash,31,3,63101.0,Political violence
03/27/2021,Ukraine,Donetsk,Battles,Armed clash,37,0,111938.0,Political violence
04/03/2021,Ukraine,Donetsk,Battles,Armed clash,33,2,115218.0,Political violence
04/10/2021,Ukraine,Donetsk,Battles,Armed clash,62,2,186295.0,Political violence
04/17/2021,Ukraine,Donetsk,Battles,Armed clash,61,0,234669.0,Political violence
04/24/2021,Ukraine,Donetsk,Battles,Armed clash,40,0,144287.0,Political violence
05/01/2021,Ukraine,Donetsk,Battles,Armed clash,51,2,116623.0,Political violence
05/08/2021,Ukraine,Donetsk,Battles,Armed clash,37,1,186857.0,Political violence
05/15/2021,Ukraine,Donetsk,Battles,Armed clash,33,1,96090.0,Political violence
05/22/2021,Ukraine,Donetsk,Battles,Armed clash,33,0,111012.0,Political violence
05/29/2021,Ukraine,Donetsk,Battles,Armed clash,18,0,25052.0,Political violence
06/05/2021,Ukraine,Donetsk,Battles,Armed clash,18,6,21904.0,Political violence
06/12/2021,Ukraine,Donetsk,Battles,Armed clash,17,0,36561.0,Political violence
06/19/2021,Ukraine,Donetsk,Battles,Armed clash,33,0,92279.0,Political violence
06/26/2021,Ukraine,Donetsk,Battles,Armed clash,20,0,24133.0,Political violence
07/03/2021,Ukraine,Donetsk,Battles,Armed clash,24,1,73250.0,Political violence
07/10/2021,Ukraine,Donetsk,Battles,Armed clash,29,0,60432.0,Political violence
07/17/2021,Ukraine,Donetsk,Battles,Armed clash,20,0,66895.0,Political violence
07/24/2021,Ukraine,Donetsk,Battles,Armed clash,20,0,55926.0,Political violence
07/31/2021,Ukraine,Donetsk,Battles,Armed clash,18,0,51363.0,Political violence
08/07/2021,Ukraine,Donetsk,Battles,Armed clash,36,1,81325.0,Political violence
08/14/2021,Ukraine,Donetsk,Battles,Armed clash,31,0,85852.0,Political violence
08/21/2021,Ukraine,Donetsk,Battles,Armed clash,24,3,154575.0,Political violence
08/28/2021,Ukraine,Donetsk,Battles,Armed clash,25,0,74172.0,Political violence
09/04/2021,Ukraine,Donetsk,Battles,Armed clash,37,0,46724.0,Political violence
09/11/2021,Ukraine,Donetsk,Battles,Armed clash,28,0,17077.0,Political violence
09/18/2021,Ukraine,Donetsk,Battles,Armed clash,44,0,121006.0,Political violence
09/25/2021,Ukraine,Donetsk,Battles,Armed clash,30,0,32107.0,Political violence
10/02/2021,Ukraine,Donetsk,Battles,Armed clash,27,0,28643.0,Political violence
10/09/2021,Ukraine,Donetsk,Battles,Armed clash,38,0,51172.0,Political violence
10/16/2021,Ukraine,Donetsk,Battles,Armed clash,31,1,39215.0,Political violence
10/23/2021,Ukraine,Donetsk,Battles,Armed clash,44,1,48857.0,Political violence
10/30/2021,Ukraine,Donetsk,Battles,Armed clash,42,1,78130.0,Political violence
11/06/2021,Ukraine,Donetsk,Battles,Armed clash,66,1,108211.0,Political violence
11/13/2021,Ukraine,Donetsk,Battles,Armed clash,53,0,70386.0,Political violence
11/20/2021,Ukraine,Donetsk,Battles,Armed clash,44,1,151358.0,Political violence
11/27/2021,Ukraine,Donetsk,Battles,Armed clash,49,0,147001.0,Political violence
12/04/2021,Ukraine,Donetsk,Battles,Armed clash,45,0,84721.0,Political violence
12/11/2021,Ukraine,Donetsk,Battles,Armed clash,31,0,63972.0,Political violence
12/18/2021,Ukraine,Donetsk,Battles,Armed clash,26,0,23119.0,Political violence
12/25/2021,Ukraine,Donetsk,Battles,Armed clash,19,0,173240.0,Political violence
01/01/2022,Ukraine,Donetsk,Battles,Armed clash,14,0,22160.0,Political violence
01/08/2022,Ukraine,Donetsk,Battles,Armed clash,21,0,35351.0,Political violence
01/15/2022,Ukraine,Donetsk,Battles,Armed clash,21,0,42729.0,Political violence
01/22/2022,Ukraine,Donetsk,Battles,Armed clash,34,0,61038.0,Political violence
01/29/2022,Ukraine,Donetsk,Battles,Armed clash,34,0,54670.0,Political violence
02/05/2022,Ukraine,Donetsk,Battles,Armed clash,37,1,85332.0,Political violence
02/12/2022,Ukraine,Donetsk,Battles,Armed clash,30,0,44208.0,Political violence
02/19/2022,Ukraine,Donetsk,Battles,Armed clash,53,5,331851.0,Political violence
02/26/2022,Ukraine,Donetsk,Battles,Armed clash,19,12,130257.0,Political violence
03/05/2022,Ukraine,Donetsk,Battles,Armed clash,45,30,430468.0,Political violence
03/12/2022,Ukraine,Donetsk,Battles,Armed clash,28,212,249248.0,Political violence
03/19/2022,Ukraine,Donetsk,Battles,Armed clash,26,86,179231.0,Political violence
03/26/2022,Ukraine,Donetsk,Battles,Armed clash,30,26,170248.0,Political violence
04/02/2022,Ukraine,Donetsk,Battles,Armed clash,37,17,253245.0,Political violence
04/09/2022,Ukraine,Donetsk,Battles,Armed clash,25,67,285935.0,Political violence
04/16/2022,Ukraine,Donetsk,Battles,Armed clash,31,251,165424.0,Political violence
04/23/2022,Ukraine,Donetsk,Battles,Armed clash,43,13,234963.0,Political violence
04/30/2022,Ukraine,Donetsk,Battles,Armed clash,47,40,271226.0,Political violence
05/07/2022,Ukraine,Donetsk,Battles,Armed clash,62,56,286626.0,Political violence
05/14/2022,Ukraine,Donetsk,Battles,Armed clash,61,54,376203.0,Political violence
05/21/2022,Ukraine,Donetsk,Battles,Armed clash,66,30,294171.0,Political violence
05/28/2022,Ukraine,Donetsk,Battles,Armed clash,79,139,323488.0,Political violence
06/04/2022,Ukraine,Donetsk,Battles,Armed clash,64,185,251571.0,Political violence
06/11/2022,Ukraine,Donetsk,Battles,Armed clash,56,137,212046.0,Political violence
06/18/2022,Ukraine,Donetsk,Battles,Armed clash,49,85,269173.0,Political violence
06/25/2022,Ukraine,Donetsk,Battles,Armed clash,70,60,198464.0,Political violence
07/02/2022,Ukraine,Donetsk,Battles,Armed clash,63,14,182578.0,Political violence
07/09/2022,Ukraine,Donetsk,Battles,Armed clash,54,142,259780.0,Political violence
07/16/2022,Ukraine,Donetsk,Battles,Armed clash,73,163,339463.0,Political violence
07/23/2022,Ukraine,Donetsk,Battles,Armed clash,59,114,253917.0,Political violence
07/30/2022,Ukraine,Donetsk,Battles,Armed clash,82,207,191078.0,Political violence
08/06/2022,Ukraine,Donetsk,Battles,Armed clash,111,207,402727.0,Political violence
08/13/2022,Ukraine,Donetsk,Battles,Armed clash,106,65,236551.0,Political violence
08/20/2022,Ukraine,Donetsk,Battles,Armed clash,83,73,183667.0,Political violence
08/27/2022,Ukraine,Donetsk,Battles,Armed clash,71,135,183005.0,Political violence
09/03/2022,Ukraine,Donetsk,Battles,Armed clash,81,13,314870.0,Political violence
09/10/2022,Ukraine,Donetsk,Battles,Armed clash,67,19,141994.0,Political violence
09/17/2022,Ukraine,Donetsk,Battles,Armed clash,71,26,115196.0,Political violence
09/24/2022,Ukraine,Donetsk,Battles,Armed clash,95,16,145200.0,Political violence
10/01/2022,Ukraine,Donetsk,Battles,Armed clash,113,23,229714.0,Political violence
10/08/2022,Ukraine,Donetsk,Battles,Armed clash,118,63,210067.0,Political violence
10/15/2022,Ukraine,Donetsk,Battles,Armed clash,116,64,119731.0,Political violence
10/22/2022,Ukraine,Donetsk,Battles,Armed clash,101,30,142727.0,Political violence
10/29/2022,Ukraine,Donetsk,Battles,Armed clash,99,15,121717.0,Political violence
11/05/2022,Ukraine,Donetsk,Battles,Armed clash,136,545,287638.0,Political violence
11/12/2022,Ukraine,Donetsk,Battles,Armed clash,109,73,259769.0,Political violence
11/19/2022,Ukraine,Donetsk,Battles,Armed clash,140,64,133234.0,Political violence
11/26/2022,Ukraine,Donetsk,Battles,Armed clash,110,49,223101.0,Political violence
12/03/2022,Ukraine,Donetsk,Battles,Armed clash,129,115,245580.0,Political violence
12/10/2022,Ukraine,Donetsk,Battles,Armed clash,138,74,246577.0,Political violence
12/17/2022,Ukraine,Donetsk,Battles,Armed clash,125,96,221276.0,Political violence
12/24/2022,Ukraine,Donetsk,Battles,Armed clash,132,10,130887.0,Political violence
12/31/2022,Ukraine,Donetsk,Battles,Armed clash,121,240,193577.0,Political violence
01/07/2023,Ukraine,Donetsk,Battles,Armed clash,124,32,129862.0,Political violence
01/14/2023,Ukraine,Donetsk,Battles,Armed clash,124,187,169306.0,Political violence
01/21/2023,Ukraine,Donetsk,Battles,Armed clash,110,621,163279.0,Political violence
01/28/2023,Ukraine,Donetsk,Battles,Armed clash,118,301,202564.0,Political violence
02/04/2023,Ukraine,Donetsk,Battles,Armed clash,162,328,392277.0,Political violence
02/11/2023,Ukraine,Donetsk,Battles,Armed clash,139,249,186157.0,Political violence
02/18/2023,Ukraine,Donetsk,Battles,Armed clash,174,136,232648.0,Political violence
02/25/2023,Ukraine,Donetsk,Battles,Armed clash,220,52,251538.0,Political violence
03/04/2023,Ukraine,Donetsk,Battles,Armed clash,198,186,208333.0,Political violence
