WEEK,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,WEEK_RATIO
10/08/2022,Mexico,Baja California,Riots,Mob violence,1,0,50684.0,Political violence,0.0
10/15/2022,Mexico,Baja California,Riots,Mob violence,1,0,50684.0,Political violence,0.0
06/17/2023,Mexico,Baja California,Riots,Mob violence,1,0,51062.0,Political violence,0.0
03/30/2024,Mexico,Baja California,Riots,Mob violence,1,0,51062.0,Political violence,0.0
06/29/2024,Mexico,Baja California,Riots,Mob violence,1,0,19063.0,Political violence,0.0
07/27/2024,Mexico,Baja California,Riots,Mob violence,1,0,46661.0,Political violence,0.0
11/23/2024,Mexico,Baja California,Riots,Mob violence,1,0,51062.0,Political violence,0.0
01/25/2025,Mexico,Baja California,Riots,Mob violence,1,0,46661.0,Political violence,0.0
02/08/2025,Mexico,Baja California,Riots,Mob violence,1,0,51062.0,Political violence,0.0
05/03/2025,Mexico,Baja California,Riots,Mob violence,1,1,51062.0,Political violence,1.958403509459089e-05
07/04/2020,Mexico,Baja California,Riots,Violent demonstration,1,0,5964.0,Demonstrations,0.0
09/26/2020,Mexico,Baja California,Riots,Violent demonstration,1,0,51280.0,Demonstrations,0.0
11/28/2020,Mexico,Baja California,Riots,Violent demonstration,1,0,19143.0,Demonstrations,0.0
03/06/2021,Mexico,Baja California,Riots,Violent demonstration,2,0,96391.0,Demonstrations,0.0
04/10/2021,Mexico,Baja California,Riots,Violent demonstration,1,0,50366.0,Demonstrations,0.0
07/24/2021,Mexico,Baja California,Riots,Violent demonstration,1,0,50366.0,Demonstrations,0.0
03/05/2022,Mexico,Baja California,Riots,Violent demonstration,1,0,50684.0,Demonstrations,0.0
04/23/2022,Mexico,Baja California,Riots,Violent demonstration,1,0,50684.0,Demonstrations,0.0
04/30/2022,Mexico,Baja California,Riots,Violent demonstration,1,0,46316.0,Demonstrations,0.0
09/24/2022,Mexico,Baja California,Riots,Violent demonstration,1,0,50684.0,Demonstrations,0.0
11/05/2022,Mexico,Baja California,Riots,Violent demonstration,1,0,46316.0,Demonstrations,0.0
12/03/2022,Mexico,Baja California,Riots,Violent demonstration,1,0,50684.0,Demonstrations,0.0
03/04/2023,Mexico,Baja California,Riots,Violent demonstration,1,0,51062.0,Demonstrations,0.0
04/15/2023,Mexico,Baja California,Riots,Violent demonstration,1,0,46661.0,Demonstrations,0.0
05/13/2023,Mexico,Baja California,Riots,Violent demonstration,1,0,51062.0,Demonstrations,0.0
10/21/2023,Mexico,Baja California,Riots,Violent demonstration,1,0,51062.0,Demonstrations,0.0
12/09/2023,Mexico,Baja California,Riots,Violent demonstration,1,0,51062.0,Demonstrations,0.0
09/07/2024,Mexico,Baja California,Riots,Violent demonstration,1,0,46661.0,Demonstrations,0.0
03/08/2025,Mexico,Baja California,Riots,Violent demonstration,2,0,97723.0,Demonstrations,0.0
05/16/2020,Mexico,Baja California,Violence against civilians,Abduction/forced disappearance,1,0,51280.0,Political violence,0.0
07/25/2020,Mexico,Baja California,Violence against civilians,Abduction/forced disappearance,1,0,51280.0,Political violence,0.0
10/31/2020,Mexico,Baja California,Violence against civilians,Abduction/forced disappearance,1,0,49168.0,Political violence,0.0
02/27/2021,Mexico,Baja California,Violence against civilians,Abduction/forced disappearance,1,0,47594.0,Political violence,0.0
03/06/2021,Mexico,Baja California,Violence against civilians,Abduction/forced disappearance,2,0,50366.0,Political violence,0.0
03/13/2021,Mexico,Baja California,Violence against civilians,Abduction/forced disappearance,1,0,50366.0,Political violence,0.0
03/20/2021,Mexico,Baja California,Violence against civilians,Abduction/forced disappearance,3,0,10852.0,Political violence,0.0
05/01/2021,Mexico,Baja California,Violence against civilians,Abduction/forced disappearance,1,0,50366.0,Political violence,0.0
08/14/2021,Mexico,Baja California,Violence against civilians,Abduction/forced disappearance,1,0,50366.0,Political violence,0.0
10/30/2021,Mexico,Baja California,Violence against civilians,Abduction/forced disappearance,1,0,50366.0,Political violence,0.0
01/01/2022,Mexico,Baja California,Violence against civilians,Abduction/forced disappearance,1,0,50684.0,Political violence,0.0
04/16/2022,Mexico,Baja California,Violence against civilians,Abduction/forced disappearance,1,0,50684.0,Political violence,0.0
05/07/2022,Mexico,Baja California,Violence against civilians,Abduction/forced disappearance,1,0,46316.0,Political violence,0.0
05/21/2022,Mexico,Baja California,Violence against civilians,Abduction/forced disappearance,1,0,46316.0,Political violence,0.0
09/17/2022,Mexico,Baja California,Violence against civilians,Abduction/forced disappearance,1,0,50684.0,Political violence,0.0
11/05/2022,Mexico,Baja California,Violence against civilians,Abduction/forced disappearance,1,0,50684.0,Political violence,0.0
11/12/2022,Mexico,Baja California,Violence against civilians,Abduction/forced disappearance,1,0,50684.0,Political violence,0.0
12/24/2022,Mexico,Baja California,Violence against civilians,Abduction/forced disappearance,1,0,46316.0,Political violence,0.0
01/07/2023,Mexico,Baja California,Violence against civilians,Abduction/forced disappearance,1,0,51062.0,Political violence,0.0
04/29/2023,Mexico,Baja California,Violence against civilians,Abduction/forced disappearance,1,0,1089.0,Political violence,0.0
07/01/2023,Mexico,Baja California,Violence against civilians,Abduction/forced disappearance,1,0,51062.0,Political violence,0.0
07/08/2023,Mexico,Baja California,Violence against civilians,Abduction/forced disappearance,2,0,48202.0,Political violence,0.0
10/28/2023,Mexico,Baja California,Violence against civilians,Abduction/forced disappearance,1,0,48252.0,Political violence,0.0
11/11/2023,Mexico,Baja California,Violence against civilians,Abduction/forced disappearance,1,0,46661.0,Political violence,0.0
12/16/2023,Mexico,Baja California,Violence against civilians,Abduction/forced disappearance,1,0,51062.0,Political violence,0.0
02/24/2024,Mexico,Baja California,Violence against civilians,Abduction/forced disappearance,1,0,19063.0,Political violence,0.0
04/13/2024,Mexico,Baja California,Violence against civilians,Abduction/forced disappearance,2,0,51062.0,Political violence,0.0
05/11/2024,Mexico,Baja California,Violence against civilians,Abduction/forced disappearance,1,0,48252.0,Political violence,0.0
07/13/2024,Mexico,Baja California,Violence against civilians,Abduction/forced disappearance,2,0,51062.0,Political violence,0.0
08/10/2024,Mexico,Baja California,Violence against civilians,Abduction/forced disappearance,1,0,51062.0,Political violence,0.0
09/21/2024,Mexico,Baja California,Violence against civilians,Abduction/forced disappearance,1,0,51062.0,Political violence,0.0
10/12/2024,Mexico,Baja California,Violence against civilians,Abduction/forced disappearance,1,0,51062.0,Political violence,0.0
10/19/2024,Mexico,Baja California,Violence against civilians,Abduction/forced disappearance,1,0,51062.0,Political violence,0.0
11/09/2024,Mexico,Baja California,Violence against civilians,Abduction/forced disappearance,1,0,5931.0,Political violence,0.0
12/28/2024,Mexico,Baja California,Violence against civilians,Abduction/forced disappearance,2,0,46661.0,Political violence,0.0
02/01/2025,Mexico,Baja California,Violence against civilians,Abduction/forced disappearance,1,0,19063.0,Political violence,0.0
02/15/2025,Mexico,Baja California,Violence against civilians,Abduction/forced disappearance,1,0,1928.0,Political violence,0.0
02/22/2025,Mexico,Baja California,Violence against civilians,Abduction/forced disappearance,2,0,76134.0,Political violence,0.0
03/29/2025,Mexico,Baja California,Violence against civilians,Abduction/forced disappearance,1,0,46661.0,Political violence,0.0
04/26/2025,Mexico,Baja California,Violence against civilians,Abduction/forced disappearance,2,0,97723.0,Political violence,0.0
05/10/2025,Mexico,Baja California,Violence against civilians,Abduction/forced disappearance,2,0,51062.0,Political violence,0.0
05/17/2025,Mexico,Baja California,Violence against civilians,Abduction/forced disappearance,1,0,46661.0,Political violence,0.0
06/28/2025,Mexico,Baja California,Violence against civilians,Abduction/forced disappearance,1,0,51062.0,Political violence,0.0
08/09/2025,Mexico,Baja California,Violence against civilians,Abduction/forced disappearance,1,0,51062.0,Political violence,0.0
08/23/2025,Mexico,Baja California,Violence against civilians,Abduction/forced disappearance,1,0,51062.0,Political violence,0.0
09/27/2025,Mexico,Baja California,Violence against civilians,Abduction/forced disappearance,1,0,51062.0,Political violence,0.0
10/04/2025,Mexico,Baja California,Violence against civilians,Abduction/forced disappearance,1,0,25072.0,Political violence,0.0
10/18/2025,Mexico,Baja California,Violence against civilians,Abduction/forced disappearance,2,0,51062.0,Political violence,0.0
01/04/2020,Mexico,Baja California,Violence against civilians,Attack,10,15,54766.0,Political violence,2.738925610780411e-05
01/11/2020,Mexico,Baja California,Violence against civilians,Attack,7,7,209131.0,Political violence,4.781691858213273e-06
01/18/2020,Mexico,Baja California,Violence against civilians,Attack,5,7,121328.0,Political violence,1.153896874587894e-05
01/25/2020,Mexico,Baja California,Violence against civilians,Attack,2,2,54766.0,Political violence,1.825950407186941e-05
02/01/2020,Mexico,Baja California,Violence against civilians,Attack,11,13,451622.0,Political violence,2.616830406442073e-06
02/08/2020,Mexico,Baja California,Violence against civilians,Attack,6,6,54766.0,Political violence,1.825950407186941e-05
02/15/2020,Mexico,Baja California,Violence against civilians,Attack,8,10,133495.0,Political violence,9.36364657852354e-06
02/22/2020,Mexico,Baja California,Violence against civilians,Attack,3,4,54766.0,Political violence,2.434600542915921e-05
02/29/2020,Mexico,Baja California,Violence against civilians,Attack,1,1,54766.0,Political violence,1.825950407186941e-05
03/07/2020,Mexico,Baja California,Violence against civilians,Attack,3,2,73909.0,Political violence,9.020101295737552e-06
03/14/2020,Mexico,Baja California,Violence against civilians,Attack,8,11,321563.0,Political violence,4.275989463961961e-06
03/21/2020,Mexico,Baja California,Violence against civilians,Attack,4,5,54766.0,Political violence,2.282438008983676e-05
03/28/2020,Mexico,Baja California,Violence against civilians,Attack,9,12,133495.0,Political violence,9.987889683758444e-06
04/04/2020,Mexico,Baja California,Violence against civilians,Attack,4,9,306331.0,Political violence,7.344996098990961e-06
04/11/2020,Mexico,Baja California,Violence against civilians,Attack,6,13,54766.0,Political violence,3.956225882238372e-05
04/18/2020,Mexico,Baja California,Violence against civilians,Attack,2,3,54766.0,Political violence,2.738925610780411e-05
04/25/2020,Mexico,Baja California,Violence against civilians,Attack,13,15,133495.0,Political violence,8.643366072483269e-06
05/02/2020,Mexico,Baja California,Violence against civilians,Attack,4,7,133495.0,Political violence,1.3109105209932957e-05
05/09/2020,Mexico,Baja California,Violence against civilians,Attack,12,20,371638.0,Political violence,4.484650834055362e-06
05/16/2020,Mexico,Baja California,Violence against civilians,Attack,6,8,133495.0,Political violence,9.987889683758444e-06
05/23/2020,Mexico,Baja California,Violence against civilians,Attack,9,9,409547.0,Political violence,2.4417221954989295e-06
05/30/2020,Mexico,Baja California,Violence against civilians,Attack,3,3,133495.0,Political violence,7.4909172628188325e-06
06/06/2020,Mexico,Baja California,Violence against civilians,Attack,7,8,54766.0,Political violence,2.0868004653565037e-05
06/13/2020,Mexico,Baja California,Violence against civilians,Attack,3,2,54766.0,Political violence,1.2173002714579606e-05
06/20/2020,Mexico,Baja California,Violence against civilians,Attack,8,8,389179.0,Political violence,2.569511715688668e-06
06/27/2020,Mexico,Baja California,Violence against civilians,Attack,9,19,134900.0,Political violence,1.564945226917058e-05
07/04/2020,Mexico,Baja California,Violence against civilians,Attack,6,10,306331.0,Political violence,5.440737851104416e-06
07/11/2020,Mexico,Baja California,Violence against civilians,Attack,4,11,133495.0,Political violence,2.0600022472751788e-05
07/18/2020,Mexico,Baja California,Violence against civilians,Attack,6,8,200057.0,Political violence,6.664767208012383e-06
07/25/2020,Mexico,Baja California,Violence against civilians,Attack,11,13,148727.0,Political violence,7.946224840265599e-06
08/01/2020,Mexico,Baja California,Violence against civilians,Attack,8,12,54766.0,Political violence,2.738925610780411e-05
08/08/2020,Mexico,Baja California,Violence against civilians,Attack,7,13,224544.0,Political violence,8.270730267310002e-06
08/15/2020,Mexico,Baja California,Violence against civilians,Attack,7,10,69998.0,Political violence,2.0408746372345332e-05
08/22/2020,Mexico,Baja California,Violence against civilians,Attack,6,10,311931.0,Political violence,5.343061980587587e-06
08/29/2020,Mexico,Baja California,Violence against civilians,Attack,2,4,54766.0,Political violence,3.651900814373882e-05
09/05/2020,Mexico,Baja California,Violence against civilians,Attack,4,7,133495.0,Political violence,1.3109105209932957e-05
09/12/2020,Mexico,Baja California,Violence against civilians,Attack,3,4,54766.0,Political violence,2.434600542915921e-05
09/19/2020,Mexico,Baja California,Violence against civilians,Attack,10,18,374698.0,Political violence,4.8038687156056345e-06
09/26/2020,Mexico,Baja California,Violence against civilians,Attack,9,9,133495.0,Political violence,7.490917262818832e-06
10/03/2020,Mexico,Baja California,Violence against civilians,Attack,9,11,308136.0,Political violence,3.966502525580335e-06
10/10/2020,Mexico,Baja California,Violence against civilians,Attack,3,3,54766.0,Political violence,1.825950407186941e-05
10/17/2020,Mexico,Baja California,Violence against civilians,Attack,5,7,209131.0,Political violence,6.694368601498583e-06
10/24/2020,Mexico,Baja California,Violence against civilians,Attack,4,5,133495.0,Political violence,9.36364657852354e-06
10/31/2020,Mexico,Baja California,Violence against civilians,Attack,17,22,385060.0,Political violence,3.3608207735387307e-06
11/07/2020,Mexico,Baja California,Violence against civilians,Attack,10,12,355499.0,Political violence,3.375536921341551e-06
11/14/2020,Mexico,Baja California,Violence against civilians,Attack,11,20,103934.0,Political violence,1.7493619202395927e-05
11/21/2020,Mexico,Baja California,Violence against civilians,Attack,14,17,134056.0,Political violence,9.058048235705335e-06
11/28/2020,Mexico,Baja California,Violence against civilians,Attack,3,4,54766.0,Political violence,2.434600542915921e-05
12/05/2020,Mexico,Baja California,Violence against civilians,Attack,6,7,133495.0,Political violence,8.739403473288637e-06
12/12/2020,Mexico,Baja California,Violence against civilians,Attack,12,21,306331.0,Political violence,5.712774743659636e-06
12/19/2020,Mexico,Baja California,Violence against civilians,Attack,5,10,372893.0,Political violence,5.363468877130973e-06
12/26/2020,Mexico,Baja California,Violence against civilians,Attack,8,10,200057.0,Political violence,6.248219257511609e-06
01/02/2021,Mexico,Baja California,Violence against civilians,Attack,11,26,366274.0,Political violence,6.453191773471127e-06
01/09/2021,Mexico,Baja California,Violence against civilians,Attack,10,15,132843.0,Political violence,1.1291524581649015e-05
01/16/2021,Mexico,Baja California,Violence against civilians,Attack,13,20,298154.0,Political violence,5.159956057814211e-06
01/23/2021,Mexico,Baja California,Violence against civilians,Attack,14,16,366274.0,Political violence,3.1202245937662594e-06
01/30/2021,Mexico,Baja California,Violence against civilians,Attack,7,15,285717.0,Political violence,7.4999287506768686e-06
02/06/2021,Mexico,Baja California,Violence against civilians,Attack,8,13,294818.0,Political violence,5.511875122957214e-06
02/13/2021,Mexico,Baja California,Violence against civilians,Attack,8,11,57447.0,Political violence,2.3935105401500513e-05
02/20/2021,Mexico,Baja California,Violence against civilians,Attack,10,18,541920.0,Political violence,3.3215234720992027e-06
02/27/2021,Mexico,Baja California,Violence against civilians,Attack,5,11,53791.0,Political violence,4.089903515457976e-05
03/06/2021,Mexico,Baja California,Violence against civilians,Attack,1,1,65381.0,Political violence,1.529496336856273e-05
03/13/2021,Mexico,Baja California,Violence against civilians,Attack,8,14,342519.0,Political violence,5.109205620710092e-06
03/20/2021,Mexico,Baja California,Violence against civilians,Attack,10,15,198224.0,Political violence,7.567196706755993e-06
03/27/2021,Mexico,Baja California,Violence against civilians,Attack,6,9,129956.0,Political violence,1.1542368186155315e-05
