WEEK,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,WEEK_RATIO
03/09/2024,Palestine,Gaza Strip,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,15261.0,Political violence,0.0
03/23/2024,Palestine,Gaza Strip,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,50306.0,Political violence,0.0
03/30/2024,Palestine,Gaza Strip,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,32296.0,Political violence,0.0
04/13/2024,Palestine,Gaza Strip,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,2887.0,Political violence,0.0
05/11/2024,Palestine,Gaza Strip,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,32792.0,Political violence,0.0
05/18/2024,Palestine,Gaza Strip,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,4762.0,Political violence,0.0
05/25/2024,Palestine,Gaza Strip,Explosions/Remote violence,Remote explosive/landmine/IED,4,3,148787.0,Political violence,5.0407629698831215e-06
06/01/2024,Palestine,Gaza Strip,Explosions/Remote violence,Remote explosive/landmine/IED,3,0,132104.0,Political violence,0.0
06/08/2024,Palestine,Gaza Strip,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,14471.0,Political violence,0.0
06/15/2024,Palestine,Gaza Strip,Explosions/Remote violence,Remote explosive/landmine/IED,2,3,67171.0,Political violence,2.2331065489571394e-05
06/29/2024,Palestine,Gaza Strip,Explosions/Remote violence,Remote explosive/landmine/IED,5,1,86808.0,Political violence,2.3039351211869875e-06
07/06/2024,Palestine,Gaza Strip,Explosions/Remote violence,Remote explosive/landmine/IED,3,0,54787.0,Political violence,0.0
07/13/2024,Palestine,Gaza Strip,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,38772.0,Political violence,0.0
07/20/2024,Palestine,Gaza Strip,Explosions/Remote violence,Remote explosive/landmine/IED,4,0,86808.0,Political violence,0.0
07/27/2024,Palestine,Gaza Strip,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,57973.0,Political violence,0.0
08/03/2024,Palestine,Gaza Strip,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,24301.0,Political violence,0.0
08/10/2024,Palestine,Gaza Strip,Explosions/Remote violence,Remote explosive/landmine/IED,4,0,83312.0,Political violence,0.0
08/17/2024,Palestine,Gaza Strip,Explosions/Remote violence,Remote explosive/landmine/IED,5,0,92215.0,Political violence,0.0
08/24/2024,Palestine,Gaza Strip,Explosions/Remote violence,Remote explosive/landmine/IED,4,1,76230.0,Political violence,3.2795487340941884e-06
08/31/2024,Palestine,Gaza Strip,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,51929.0,Political violence,0.0
09/07/2024,Palestine,Gaza Strip,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,31501.0,Political violence,0.0
09/14/2024,Palestine,Gaza Strip,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,19637.0,Political violence,0.0
09/21/2024,Palestine,Gaza Strip,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,21357.0,Political violence,0.0
09/28/2024,Palestine,Gaza Strip,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,23155.0,Political violence,0.0
10/05/2024,Palestine,Gaza Strip,Explosions/Remote violence,Remote explosive/landmine/IED,4,1,131254.0,Political violence,1.9047038566443688e-06
10/12/2024,Palestine,Gaza Strip,Explosions/Remote violence,Remote explosive/landmine/IED,5,0,198847.0,Political violence,0.0
10/19/2024,Palestine,Gaza Strip,Explosions/Remote violence,Remote explosive/landmine/IED,7,0,268872.0,Political violence,0.0
10/26/2024,Palestine,Gaza Strip,Explosions/Remote violence,Remote explosive/landmine/IED,4,0,77012.0,Political violence,0.0
11/02/2024,Palestine,Gaza Strip,Explosions/Remote violence,Remote explosive/landmine/IED,5,0,156623.0,Political violence,0.0
11/09/2024,Palestine,Gaza Strip,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,71520.0,Political violence,0.0
11/16/2024,Palestine,Gaza Strip,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,5492.0,Political violence,0.0
11/23/2024,Palestine,Gaza Strip,Explosions/Remote violence,Remote explosive/landmine/IED,4,0,81824.0,Political violence,0.0
11/30/2024,Palestine,Gaza Strip,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,24301.0,Political violence,0.0
12/07/2024,Palestine,Gaza Strip,Explosions/Remote violence,Remote explosive/landmine/IED,3,1,126329.0,Political violence,2.6386129339528797e-06
12/14/2024,Palestine,Gaza Strip,Explosions/Remote violence,Remote explosive/landmine/IED,5,0,109291.0,Political violence,0.0
12/21/2024,Palestine,Gaza Strip,Explosions/Remote violence,Remote explosive/landmine/IED,4,3,11032.0,Political violence,6.798404641044235e-05
12/28/2024,Palestine,Gaza Strip,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,73226.0,Political violence,0.0
01/04/2025,Palestine,Gaza Strip,Explosions/Remote violence,Remote explosive/landmine/IED,6,4,151328.0,Political violence,4.4054416014661305e-06
01/11/2025,Palestine,Gaza Strip,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,71520.0,Political violence,0.0
01/18/2025,Palestine,Gaza Strip,Explosions/Remote violence,Remote explosive/landmine/IED,3,1,113332.0,Political violence,2.9412110730714482e-06
01/25/2025,Palestine,Gaza Strip,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,15261.0,Political violence,0.0
02/01/2025,Palestine,Gaza Strip,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,22175.0,Political violence,4.509582863585119e-05
02/08/2025,Palestine,Gaza Strip,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,22744.0,Political violence,4.396763981709462e-05
02/22/2025,Palestine,Gaza Strip,Explosions/Remote violence,Remote explosive/landmine/IED,4,2,118493.0,Political violence,4.21965854523052e-06
03/15/2025,Palestine,Gaza Strip,Explosions/Remote violence,Remote explosive/landmine/IED,1,2,36627.0,Political violence,5.4604526715264694e-05
03/29/2025,Palestine,Gaza Strip,Explosions/Remote violence,Remote explosive/landmine/IED,2,25,55913.0,Political violence,0.00022356160463577344
04/05/2025,Palestine,Gaza Strip,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,31501.0,Political violence,0.0
04/12/2025,Palestine,Gaza Strip,Explosions/Remote violence,Remote explosive/landmine/IED,4,1,58363.0,Political violence,4.283535801792231e-06
04/19/2025,Palestine,Gaza Strip,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,24898.0,Political violence,0.0
04/26/2025,Palestine,Gaza Strip,Explosions/Remote violence,Remote explosive/landmine/IED,3,0,24884.0,Political violence,0.0
05/03/2025,Palestine,Gaza Strip,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,31501.0,Political violence,0.0
05/10/2025,Palestine,Gaza Strip,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,31501.0,Political violence,0.0
05/17/2025,Palestine,Gaza Strip,Explosions/Remote violence,Remote explosive/landmine/IED,5,1,47654.0,Political violence,4.196919461115542e-06
05/24/2025,Palestine,Gaza Strip,Explosions/Remote violence,Remote explosive/landmine/IED,8,4,159923.0,Political violence,3.1265046303533577e-06
05/31/2025,Palestine,Gaza Strip,Explosions/Remote violence,Remote explosive/landmine/IED,6,7,213060.0,Political violence,5.475765824963234e-06
06/07/2025,Palestine,Gaza Strip,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,4762.0,Political violence,0.0
06/14/2025,Palestine,Gaza Strip,Explosions/Remote violence,Remote explosive/landmine/IED,9,3,232606.0,Political violence,1.4330384140277264e-06
06/21/2025,Palestine,Gaza Strip,Explosions/Remote violence,Remote explosive/landmine/IED,5,0,153536.0,Political violence,0.0
06/28/2025,Palestine,Gaza Strip,Explosions/Remote violence,Remote explosive/landmine/IED,8,1,102864.0,Political violence,1.2151967646601338e-06
07/05/2025,Palestine,Gaza Strip,Explosions/Remote violence,Remote explosive/landmine/IED,6,0,149263.0,Political violence,0.0
07/12/2025,Palestine,Gaza Strip,Explosions/Remote violence,Remote explosive/landmine/IED,10,0,197907.0,Political violence,0.0
07/19/2025,Palestine,Gaza Strip,Explosions/Remote violence,Remote explosive/landmine/IED,6,1,122538.0,Political violence,1.3601223021974136e-06
07/26/2025,Palestine,Gaza Strip,Explosions/Remote violence,Remote explosive/landmine/IED,8,2,205788.0,Political violence,1.214842459229887e-06
08/02/2025,Palestine,Gaza Strip,Explosions/Remote violence,Remote explosive/landmine/IED,4,0,66487.0,Political violence,0.0
08/09/2025,Palestine,Gaza Strip,Explosions/Remote violence,Remote explosive/landmine/IED,8,0,150770.0,Political violence,0.0
08/16/2025,Palestine,Gaza Strip,Explosions/Remote violence,Remote explosive/landmine/IED,5,0,121526.0,Political violence,0.0
08/23/2025,Palestine,Gaza Strip,Explosions/Remote violence,Remote explosive/landmine/IED,11,1,339178.0,Political violence,2.680276754656579e-07
08/30/2025,Palestine,Gaza Strip,Explosions/Remote violence,Remote explosive/landmine/IED,8,0,204909.0,Political violence,0.0
09/06/2025,Palestine,Gaza Strip,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,83383.0,Political violence,0.0
09/13/2025,Palestine,Gaza Strip,Explosions/Remote violence,Remote explosive/landmine/IED,9,0,185469.0,Political violence,0.0
09/20/2025,Palestine,Gaza Strip,Explosions/Remote violence,Remote explosive/landmine/IED,10,0,241097.0,Political violence,0.0
09/27/2025,Palestine,Gaza Strip,Explosions/Remote violence,Remote explosive/landmine/IED,10,0,214294.0,Political violence,0.0
10/04/2025,Palestine,Gaza Strip,Explosions/Remote violence,Remote explosive/landmine/IED,5,0,149148.0,Political violence,0.0
10/11/2025,Palestine,Gaza Strip,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,22744.0,Political violence,0.0
10/18/2025,Palestine,Gaza Strip,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,61056.0,Political violence,0.0
01/18/2020,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,4459.0,Political violence,0.0
01/25/2020,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,5,0,109208.0,Political violence,0.0
02/01/2020,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,35990.0,Political violence,0.0
02/08/2020,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,66778.0,Political violence,0.0
02/22/2020,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,6,1,165519.0,Political violence,1.0069337457733957e-06
03/21/2020,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,69627.0,Political violence,0.0
04/25/2020,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,35990.0,Political violence,0.0
05/02/2020,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,3,0,72967.0,Political violence,0.0
05/09/2020,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,56.0,Political violence,0.0
06/13/2020,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,3340.0,Political violence,0.0
06/20/2020,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,3,0,135454.0,Political violence,0.0
07/04/2020,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,65486.0,Political violence,0.0
08/01/2020,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,65168.0,Political violence,0.0
08/08/2020,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,9,0,134479.0,Political violence,0.0
08/15/2020,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,9,0,151080.0,Political violence,0.0
08/22/2020,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,7,0,85106.0,Political violence,0.0
08/29/2020,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,3,0,54462.0,Political violence,0.0
09/12/2020,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,97983.0,Political violence,0.0
10/03/2020,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,20763.0,Political violence,0.0
10/17/2020,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,35990.0,Political violence,0.0
11/07/2020,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,17008.0,Political violence,0.0
11/14/2020,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,3,0,54693.0,Political violence,0.0
12/12/2020,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,3340.0,Political violence,0.0
01/09/2021,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,9158.0,Political violence,0.0
01/16/2021,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,5,0,93798.0,Political violence,0.0
04/24/2021,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,8,0,182764.0,Political violence,0.0
05/08/2021,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,17,12,240587.0,Political violence,2.934000394623053e-06
05/15/2021,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,34,3,339957.0,Political violence,2.5954839617259553e-07
08/07/2021,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,33484.0,Political violence,0.0
08/14/2021,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,4551.0,Political violence,0.0
08/21/2021,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,36734.0,Political violence,0.0
12/25/2021,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,4,0,59246.0,Political violence,0.0
01/01/2022,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,3,0,43905.0,Political violence,0.0
03/05/2022,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,14917.0,Political violence,0.0
04/16/2022,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,4713.0,Political violence,0.0
06/11/2022,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,4655.0,Political violence,0.0
07/16/2022,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,4655.0,Political violence,0.0
07/30/2022,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,1,1,6134.0,Political violence,0.00016302575806977502
08/06/2022,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,72431.0,Political violence,0.0
10/29/2022,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,37569.0,Political violence,0.0
12/03/2022,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,71823.0,Political violence,0.0
12/31/2022,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,38436.0,Political violence,0.0
01/28/2023,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,38436.0,Political violence,0.0
02/11/2023,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,39807.0,Political violence,0.0
03/04/2023,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,35045.0,Political violence,0.0
04/01/2023,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,7,0,105293.0,Political violence,0.0
04/29/2023,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,6,0,94434.0,Political violence,0.0
05/06/2023,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,38436.0,Political violence,0.0
05/13/2023,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,4,0,60158.0,Political violence,0.0
09/09/2023,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,51929.0,Political violence,0.0
09/16/2023,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,3578.0,Political violence,0.0
09/23/2023,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,35045.0,Political violence,0.0
10/07/2023,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,34,35,546029.0,Political violence,1.885269399071995e-06
10/14/2023,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,34,44,595680.0,Political violence,2.172504779510515e-06
10/21/2023,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,80,45,556106.0,Political violence,1.0114978079718614e-06
10/28/2023,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,131,169,732690.0,Political violence,1.760739652346644e-06
11/04/2023,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,122,21,750580.0,Political violence,2.2933084753255297e-07
11/11/2023,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,127,70,758403.0,Political violence,7.267654563104375e-07
11/18/2023,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,104,405,759973.0,Political violence,5.124169897128937e-06
11/25/2023,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,23,2,441232.0,Political violence,1.9707664389511738e-07
12/02/2023,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,92,37,740024.0,Political violence,5.43460635119237e-07
12/09/2023,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,110,75,864988.0,Political violence,7.882400470505738e-07
12/16/2023,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,134,74,909106.0,Political violence,6.074526028539568e-07
12/23/2023,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,118,28,676516.0,Political violence,3.507502196447983e-07
12/30/2023,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,139,141,929983.0,Political violence,1.0907602496052435e-06
01/06/2024,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,121,233,630707.0,Political violence,3.0531131487532942e-06
01/13/2024,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,118,75,918805.0,Political violence,6.917607330597712e-07
01/20/2024,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,133,261,958700.0,Political violence,2.0469448367973234e-06
01/27/2024,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,113,206,716424.0,Political violence,2.544594890117475e-06
02/03/2024,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,103,19,712175.0,Political violence,2.590178248569182e-07
02/10/2024,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,54,91,673661.0,Political violence,2.501532944886501e-06
02/17/2024,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,116,27,702107.0,Political violence,3.3151445675610015e-07
02/24/2024,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,114,46,805882.0,Political violence,5.007045348200166e-07
03/02/2024,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,116,21,707829.0,Political violence,2.5576019456481816e-07
03/09/2024,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,109,64,716182.0,Political violence,8.198418325268609e-07
03/16/2024,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,113,10,756911.0,Political violence,1.1691675140305655e-07
03/23/2024,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,100,43,652194.0,Political violence,6.593130264921174e-07
03/30/2024,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,102,35,758413.0,Political violence,4.5244115660195805e-07
04/06/2024,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,89,8,824076.0,Political violence,1.0907688180390911e-07
04/13/2024,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,67,19,552403.0,Political violence,5.133608788370787e-07
04/20/2024,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,87,19,622319.0,Political violence,3.5093063942720876e-07
04/27/2024,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,87,12,710466.0,Political violence,1.9414164011051706e-07
05/04/2024,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,94,8,658724.0,Political violence,1.2919884956176395e-07
05/11/2024,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,83,9,764636.0,Political violence,1.4181092041148866e-07
05/18/2024,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,102,4,970076.0,Political violence,4.0425375202056126e-08
05/25/2024,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,117,20,855088.0,Political violence,1.9990944901597373e-07
06/01/2024,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,111,103,817501.0,Political violence,1.1350786456871954e-06
06/08/2024,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,98,11,699998.0,Political violence,1.6035031237115488e-07
06/15/2024,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,93,44,693745.0,Political violence,6.819772100265838e-07
06/22/2024,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,120,47,735168.0,Political violence,5.32758045326601e-07
06/29/2024,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,89,40,699402.0,Political violence,6.426035416644377e-07
07/06/2024,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,92,10,799762.0,Political violence,1.359099984419278e-07
07/13/2024,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,95,180,815508.0,Political violence,2.3233822869981203e-06
07/20/2024,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,52,26,670576.0,Political violence,7.456276395218439e-07
07/27/2024,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,116,16,897262.0,Political violence,1.5372436867131188e-07
08/03/2024,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,102,22,672705.0,Political violence,3.206253476781114e-07
08/10/2024,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,100,13,627645.0,Political violence,2.0712345354459925e-07
08/17/2024,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,108,27,713275.0,Political violence,3.504959517717571e-07
08/24/2024,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,110,36,828918.0,Political violence,3.948191826848099e-07
08/31/2024,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,76,7,613144.0,Political violence,1.5021799635631228e-07
09/07/2024,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,78,14,716986.0,Political violence,2.503356822688023e-07
09/14/2024,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,69,7,711852.0,Political violence,1.4251456111989407e-07
09/21/2024,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,77,9,533645.0,Political violence,2.1902784975614293e-07
09/28/2024,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,80,23,511360.0,Political violence,5.622262202753442e-07
10/05/2024,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,82,20,705411.0,Political violence,3.457593360812211e-07
10/12/2024,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,88,12,789122.0,Political violence,1.728042512610678e-07
10/19/2024,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,84,20,777186.0,Political violence,3.063555417818104e-07
10/26/2024,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,97,21,738077.0,Political violence,2.933228448533483e-07
11/02/2024,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,86,11,780751.0,Political violence,1.638255688999259e-07
11/09/2024,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,100,37,661614.0,Political violence,5.59238468351637e-07
11/16/2024,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,87,13,692856.0,Political violence,2.1566571893195968e-07
11/23/2024,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,80,35,854889.0,Political violence,5.11762345754829e-07
11/30/2024,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,71,16,718503.0,Political violence,3.136411576236374e-07
12/07/2024,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,38,11,429215.0,Political violence,6.744258336976255e-07
12/14/2024,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,59,63,652845.0,Political violence,1.6356050979474324e-06
12/21/2024,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,45,8,648403.0,Political violence,2.741779075324725e-07
12/28/2024,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,57,15,625722.0,Political violence,4.2056679281988186e-07
01/04/2025,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,63,27,643932.0,Political violence,6.655538606117239e-07
01/11/2025,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,48,4,728468.0,Political violence,1.1439532461732476e-07
01/18/2025,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,33,40,374245.0,Political violence,3.2388441051215437e-06
01/25/2025,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,5,6,46892.0,Political violence,2.5590719099206688e-05
02/01/2025,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,8,0,142393.0,Political violence,0.0
02/08/2025,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,15,25,145514.0,Political violence,1.1453651653220079e-05
02/15/2025,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,23,2,232561.0,Political violence,3.739084444043947e-07
02/22/2025,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,14,0,177294.0,Political violence,0.0
03/01/2025,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,36,7,232349.0,Political violence,8.368637026388942e-07
03/08/2025,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,38,38,320244.0,Political violence,3.1226190030102046e-06
03/15/2025,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,40,4,433309.0,Political violence,2.307821900768274e-07
03/22/2025,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,41,5,373895.0,Political violence,3.2616434964948745e-07
03/29/2025,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,46,22,551413.0,Political violence,8.67336949918151e-07
04/05/2025,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,39,28,474314.0,Political violence,1.5136570245633017e-06
04/12/2025,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,53,6,552068.0,Political violence,2.0506087505490506e-07
04/19/2025,Palestine,Gaza Strip,Explosions/Remote violence,Shelling/artillery/missile attack,49,5,450142.0,Political violence,2.266858376390797e-07
