WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,ID,CENTROID_LATITUDE,CENTROID_LONGITUDE
06/08/2019,Europe,Russia,Zabaykalskiy,Protests,Peaceful protest,1,0,,Demonstrations,2648,53.7962,118.1383
07/06/2019,Europe,Russia,Zabaykalskiy,Protests,Peaceful protest,2,0,,Demonstrations,2648,53.7962,118.1383
08/17/2019,Europe,Russia,Zabaykalskiy,Protests,Peaceful protest,1,0,,Demonstrations,2648,53.7962,118.1383
11/09/2019,Europe,Russia,Zabaykalskiy,Protests,Peaceful protest,1,0,,Demonstrations,2648,53.7962,118.1383
11/16/2019,Europe,Russia,Zabaykalskiy,Protests,Peaceful protest,1,0,,Demonstrations,2648,53.7962,118.1383
11/23/2019,Europe,Russia,Zabaykalskiy,Protests,Peaceful protest,2,0,,Demonstrations,2648,53.7962,118.1383
12/07/2019,Europe,Russia,Zabaykalskiy,Protests,Peaceful protest,1,0,,Demonstrations,2648,53.7962,118.1383
02/01/2020,Europe,Russia,Zabaykalskiy,Protests,Peaceful protest,1,0,1355,Demonstrations,2648,53.7962,118.1383
02/22/2020,Europe,Russia,Zabaykalskiy,Protests,Peaceful protest,1,0,11221,Demonstrations,2648,53.7962,118.1383
02/29/2020,Europe,Russia,Zabaykalskiy,Protests,Peaceful protest,2,0,11221,Demonstrations,2648,53.7962,118.1383
03/21/2020,Europe,Russia,Zabaykalskiy,Protests,Peaceful protest,1,0,11221,Demonstrations,2648,53.7962,118.1383
06/20/2020,Europe,Russia,Zabaykalskiy,Protests,Peaceful protest,1,0,1586,Demonstrations,2648,53.7962,118.1383
07/18/2020,Europe,Russia,Zabaykalskiy,Protests,Peaceful protest,1,0,11221,Demonstrations,2648,53.7962,118.1383
07/25/2020,Europe,Russia,Zabaykalskiy,Protests,Peaceful protest,4,0,11221,Demonstrations,2648,53.7962,118.1383
08/01/2020,Europe,Russia,Zabaykalskiy,Protests,Peaceful protest,1,0,11221,Demonstrations,2648,53.7962,118.1383
02/27/2021,Europe,Russia,Zabaykalskiy,Protests,Peaceful protest,1,0,11172,Demonstrations,2648,53.7962,118.1383
04/17/2021,Europe,Russia,Zabaykalskiy,Protests,Peaceful protest,1,0,11172,Demonstrations,2648,53.7962,118.1383
06/05/2021,Europe,Russia,Zabaykalskiy,Protests,Peaceful protest,1,0,11172,Demonstrations,2648,53.7962,118.1383
11/20/2021,Europe,Russia,Zabaykalskiy,Protests,Peaceful protest,1,0,11172,Demonstrations,2648,53.7962,118.1383
01/22/2022,Europe,Russia,Zabaykalskiy,Protests,Peaceful protest,1,0,1074,Demonstrations,2648,53.7962,118.1383
03/12/2022,Europe,Russia,Zabaykalskiy,Protests,Peaceful protest,1,0,11142,Demonstrations,2648,53.7962,118.1383
04/09/2022,Europe,Russia,Zabaykalskiy,Protests,Peaceful protest,1,0,11142,Demonstrations,2648,53.7962,118.1383
04/16/2022,Europe,Russia,Zabaykalskiy,Protests,Peaceful protest,1,0,11142,Demonstrations,2648,53.7962,118.1383
04/30/2022,Europe,Russia,Zabaykalskiy,Protests,Peaceful protest,1,0,11142,Demonstrations,2648,53.7962,118.1383
06/04/2022,Europe,Russia,Zabaykalskiy,Protests,Peaceful protest,1,0,11142,Demonstrations,2648,53.7962,118.1383
06/25/2022,Europe,Russia,Zabaykalskiy,Protests,Peaceful protest,1,0,11142,Demonstrations,2648,53.7962,118.1383
07/09/2022,Europe,Russia,Zabaykalskiy,Protests,Peaceful protest,1,0,11142,Demonstrations,2648,53.7962,118.1383
09/17/2022,Europe,Russia,Zabaykalskiy,Protests,Peaceful protest,1,0,11142,Demonstrations,2648,53.7962,118.1383
09/24/2022,Europe,Russia,Zabaykalskiy,Protests,Peaceful protest,1,0,11142,Demonstrations,2648,53.7962,118.1383
03/18/2023,Europe,Russia,Zabaykalskiy,Protests,Peaceful protest,1,0,11121,Demonstrations,2648,53.7962,118.1383
04/29/2023,Europe,Russia,Zabaykalskiy,Protests,Peaceful protest,1,0,11121,Demonstrations,2648,53.7962,118.1383
08/12/2023,Europe,Russia,Zabaykalskiy,Protests,Peaceful protest,1,0,11121,Demonstrations,2648,53.7962,118.1383
12/23/2023,Europe,Russia,Zabaykalskiy,Protests,Peaceful protest,1,0,11121,Demonstrations,2648,53.7962,118.1383
03/08/2025,Europe,Russia,Zabaykalskiy,Protests,Peaceful protest,1,0,11121,Demonstrations,2648,53.7962,118.1383
07/26/2025,Europe,Russia,Zabaykalskiy,Protests,Peaceful protest,1,0,2967,Demonstrations,2648,53.7962,118.1383
01/23/2021,Europe,Russia,Zabaykalskiy,Protests,Protest with intervention,2,0,17783,Demonstrations,2648,53.7962,118.1383
01/30/2021,Europe,Russia,Zabaykalskiy,Protests,Protest with intervention,1,0,11172,Demonstrations,2648,53.7962,118.1383
01/16/2021,Europe,Russia,Zabaykalskiy,Strategic developments,Arrests,1,0,,Strategic developments,2648,53.7962,118.1383
05/26/2018,Europe,Russia,Zabaykalskiy,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,2648,53.7962,118.1383
06/21/2025,Europe,Russia,Zabaykalskiy,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,2648,53.7962,118.1383
09/17/2022,Europe,Russia,Zabaykalskiy,Strategic developments,Looting/property destruction,1,0,,Strategic developments,2648,53.7962,118.1383
07/29/2023,Europe,Russia,Zabaykalskiy,Strategic developments,Looting/property destruction,1,0,,Strategic developments,2648,53.7962,118.1383
11/11/2023,Europe,Russia,Zabaykalskiy,Strategic developments,Looting/property destruction,1,0,,Strategic developments,2648,53.7962,118.1383
05/25/2024,Europe,Russia,Zabaykalskiy,Strategic developments,Looting/property destruction,1,0,,Strategic developments,2648,53.7962,118.1383
09/14/2024,Europe,Russia,Zabaykalskiy,Strategic developments,Looting/property destruction,1,0,,Strategic developments,2648,53.7962,118.1383
06/14/2025,Europe,Russia,Zabaykalskiy,Strategic developments,Looting/property destruction,1,0,,Strategic developments,2648,53.7962,118.1383
03/29/2025,Europe,Russia,Zabaykalskiy,Strategic developments,Other,1,0,,Strategic developments,2648,53.7962,118.1383
08/02/2025,Europe,Russia,Zabaykalskiy,Violence against civilians,Abduction/forced disappearance,1,0,44785,Political violence,2648,53.7962,118.1383
03/03/2018,Europe,Russia,Zabaykalskiy,Violence against civilians,Attack,1,2,,Political violence,2648,53.7962,118.1383
07/07/2018,Europe,Russia,Zabaykalskiy,Violence against civilians,Attack,1,0,,Political violence,2648,53.7962,118.1383
08/04/2018,Europe,Russia,Zabaykalskiy,Violence against civilians,Attack,1,0,,Political violence,2648,53.7962,118.1383
02/15/2020,Europe,Russia,Zabaykalskiy,Violence against civilians,Attack,1,0,45187,Political violence,2648,53.7962,118.1383
01/15/2022,Europe,Russia,Zabaykalskiy,Violence against civilians,Attack,1,0,5062,Political violence,2648,53.7962,118.1383
07/23/2022,Europe,Russia,Zabaykalskiy,Violence against civilians,Attack,1,0,22097,Political violence,2648,53.7962,118.1383
04/27/2024,Europe,Russia,Zabaykalskiy,Violence against civilians,Attack,1,0,44785,Political violence,2648,53.7962,118.1383
05/10/2025,Europe,Russia,Zabaykalskiy,Violence against civilians,Attack,1,0,5275,Political violence,2648,53.7962,118.1383
07/12/2025,Europe,Russia,Zabaykalskiy,Violence against civilians,Attack,1,0,3410,Political violence,2648,53.7962,118.1383
09/13/2025,Europe,Russia,Zabaykalskiy,Violence against civilians,Attack,1,1,27948,Political violence,2648,53.7962,118.1383
07/09/2022,Europe,San Marino,Acquaviva,Protests,Peaceful protest,1,0,1055,Demonstrations,2699,43.9462,12.4181
11/28/2020,Europe,San Marino,Borgo Maggiore,Protests,Peaceful protest,1,0,5074,Demonstrations,2700,43.9422,12.4515
12/19/2020,Europe,San Marino,Borgo Maggiore,Protests,Peaceful protest,1,0,5074,Demonstrations,2700,43.9422,12.4515
02/20/2021,Europe,San Marino,Borgo Maggiore,Protests,Peaceful protest,2,0,5430,Demonstrations,2700,43.9422,12.4515
03/20/2021,Europe,San Marino,Borgo Maggiore,Protests,Peaceful protest,2,0,5430,Demonstrations,2700,43.9422,12.4515
03/27/2021,Europe,San Marino,Borgo Maggiore,Protests,Peaceful protest,1,0,5430,Demonstrations,2700,43.9422,12.4515
04/03/2021,Europe,San Marino,Borgo Maggiore,Protests,Peaceful protest,1,0,5430,Demonstrations,2700,43.9422,12.4515
04/10/2021,Europe,San Marino,Borgo Maggiore,Protests,Peaceful protest,1,0,5430,Demonstrations,2700,43.9422,12.4515
05/15/2021,Europe,San Marino,Borgo Maggiore,Protests,Peaceful protest,2,0,8175,Demonstrations,2700,43.9422,12.4515
11/20/2021,Europe,San Marino,Borgo Maggiore,Protests,Peaceful protest,1,0,5430,Demonstrations,2700,43.9422,12.4515
01/15/2022,Europe,San Marino,Borgo Maggiore,Protests,Peaceful protest,1,0,5420,Demonstrations,2700,43.9422,12.4515
02/26/2022,Europe,San Marino,Borgo Maggiore,Protests,Peaceful protest,1,0,5420,Demonstrations,2700,43.9422,12.4515
03/12/2022,Europe,San Marino,Borgo Maggiore,Protests,Peaceful protest,1,0,5420,Demonstrations,2700,43.9422,12.4515
07/09/2022,Europe,San Marino,Borgo Maggiore,Protests,Peaceful protest,2,0,5420,Demonstrations,2700,43.9422,12.4515
07/16/2022,Europe,San Marino,Borgo Maggiore,Protests,Peaceful protest,1,0,5420,Demonstrations,2700,43.9422,12.4515
09/10/2022,Europe,San Marino,Borgo Maggiore,Protests,Peaceful protest,1,0,5420,Demonstrations,2700,43.9422,12.4515
10/29/2022,Europe,San Marino,Borgo Maggiore,Protests,Peaceful protest,2,0,5420,Demonstrations,2700,43.9422,12.4515
11/12/2022,Europe,San Marino,Borgo Maggiore,Protests,Peaceful protest,1,0,5420,Demonstrations,2700,43.9422,12.4515
11/26/2022,Europe,San Marino,Borgo Maggiore,Protests,Peaceful protest,1,0,5420,Demonstrations,2700,43.9422,12.4515
07/15/2023,Europe,San Marino,Borgo Maggiore,Protests,Peaceful protest,1,0,5417,Demonstrations,2700,43.9422,12.4515
12/09/2023,Europe,San Marino,Borgo Maggiore,Protests,Peaceful protest,1,0,5417,Demonstrations,2700,43.9422,12.4515
02/10/2024,Europe,San Marino,Borgo Maggiore,Protests,Peaceful protest,1,0,5417,Demonstrations,2700,43.9422,12.4515
02/17/2024,Europe,San Marino,Borgo Maggiore,Protests,Peaceful protest,1,0,5417,Demonstrations,2700,43.9422,12.4515
03/09/2024,Europe,San Marino,Borgo Maggiore,Protests,Peaceful protest,1,0,5417,Demonstrations,2700,43.9422,12.4515
08/30/2025,Europe,San Marino,Borgo Maggiore,Protests,Peaceful protest,1,0,5417,Demonstrations,2700,43.9422,12.4515
09/20/2025,Europe,San Marino,Borgo Maggiore,Protests,Peaceful protest,1,0,5417,Demonstrations,2700,43.9422,12.4515
10/04/2025,Europe,San Marino,Borgo Maggiore,Protests,Peaceful protest,1,0,5417,Demonstrations,2700,43.9422,12.4515
02/22/2020,Europe,San Marino,Borgo Maggiore,Strategic developments,Change to group/activity,1,0,,Strategic developments,2700,43.9422,12.4515
10/24/2020,Europe,San Marino,Borgo Maggiore,Strategic developments,Change to group/activity,1,0,,Strategic developments,2700,43.9422,12.4515
11/21/2020,Europe,San Marino,Borgo Maggiore,Strategic developments,Change to group/activity,1,0,,Strategic developments,2700,43.9422,12.4515
04/17/2021,Europe,San Marino,Serravalle,Protests,Peaceful protest,1,0,4406,Demonstrations,2707,43.9739,12.4869
03/31/2018,Europe,Serbia,Belgrade,Explosions/Remote violence,Grenade,1,0,,Political violence,2728,44.6781,20.3803
04/21/2018,Europe,Serbia,Belgrade,Explosions/Remote violence,Grenade,1,1,,Political violence,2728,44.6781,20.3803
08/04/2018,Europe,Serbia,Belgrade,Explosions/Remote violence,Grenade,1,0,,Political violence,2728,44.6781,20.3803
12/08/2018,Europe,Serbia,Belgrade,Explosions/Remote violence,Grenade,1,0,,Political violence,2728,44.6781,20.3803
03/09/2019,Europe,Serbia,Belgrade,Explosions/Remote violence,Grenade,1,0,,Political violence,2728,44.6781,20.3803
04/21/2018,Europe,Serbia,Belgrade,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,,Political violence,2728,44.6781,20.3803
06/16/2018,Europe,Serbia,Belgrade,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,,Political violence,2728,44.6781,20.3803
08/11/2018,Europe,Serbia,Belgrade,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,,Political violence,2728,44.6781,20.3803
09/01/2018,Europe,Serbia,Belgrade,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,,Political violence,2728,44.6781,20.3803
10/13/2018,Europe,Serbia,Belgrade,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,,Political violence,2728,44.6781,20.3803
11/10/2018,Europe,Serbia,Belgrade,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,,Political violence,2728,44.6781,20.3803
12/22/2018,Europe,Serbia,Belgrade,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,,Political violence,2728,44.6781,20.3803
04/27/2019,Europe,Serbia,Belgrade,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,,Political violence,2728,44.6781,20.3803
08/31/2019,Europe,Serbia,Belgrade,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,,Political violence,2728,44.6781,20.3803
02/12/2022,Europe,Serbia,Belgrade,Protests,Excessive force against protesters,1,0,18960,Political violence; Demonstrations,2728,44.6781,20.3803
08/10/2024,Europe,Serbia,Belgrade,Protests,Excessive force against protesters,1,0,1777,Political violence; Demonstrations,2728,44.6781,20.3803
11/30/2024,Europe,Serbia,Belgrade,Protests,Excessive force against protesters,1,0,9651,Political violence; Demonstrations,2728,44.6781,20.3803
12/21/2024,Europe,Serbia,Belgrade,Protests,Excessive force against protesters,2,0,8170,Political violence; Demonstrations,2728,44.6781,20.3803
01/11/2025,Europe,Serbia,Belgrade,Protests,Excessive force against protesters,1,0,27316,Political violence; Demonstrations,2728,44.6781,20.3803
01/18/2025,Europe,Serbia,Belgrade,Protests,Excessive force against protesters,1,0,18770,Political violence; Demonstrations,2728,44.6781,20.3803
01/25/2025,Europe,Serbia,Belgrade,Protests,Excessive force against protesters,1,0,9651,Political violence; Demonstrations,2728,44.6781,20.3803
03/15/2025,Europe,Serbia,Belgrade,Protests,Excessive force against protesters,1,0,1777,Political violence; Demonstrations,2728,44.6781,20.3803
04/05/2025,Europe,Serbia,Belgrade,Protests,Excessive force against protesters,1,0,12471,Political violence; Demonstrations,2728,44.6781,20.3803
06/28/2025,Europe,Serbia,Belgrade,Protests,Excessive force against protesters,4,0,1777,Political violence; Demonstrations,2728,44.6781,20.3803
07/05/2025,Europe,Serbia,Belgrade,Protests,Excessive force against protesters,1,0,1777,Political violence; Demonstrations,2728,44.6781,20.3803
01/20/2018,Europe,Serbia,Belgrade,Protests,Peaceful protest,1,0,,Demonstrations,2728,44.6781,20.3803
01/27/2018,Europe,Serbia,Belgrade,Protests,Peaceful protest,1,0,,Demonstrations,2728,44.6781,20.3803
02/03/2018,Europe,Serbia,Belgrade,Protests,Peaceful protest,3,0,,Demonstrations,2728,44.6781,20.3803
02/17/2018,Europe,Serbia,Belgrade,Protests,Peaceful protest,2,0,,Demonstrations,2728,44.6781,20.3803
03/03/2018,Europe,Serbia,Belgrade,Protests,Peaceful protest,1,0,,Demonstrations,2728,44.6781,20.3803
03/10/2018,Europe,Serbia,Belgrade,Protests,Peaceful protest,1,0,,Demonstrations,2728,44.6781,20.3803
03/24/2018,Europe,Serbia,Belgrade,Protests,Peaceful protest,1,0,,Demonstrations,2728,44.6781,20.3803
04/07/2018,Europe,Serbia,Belgrade,Protests,Peaceful protest,2,0,,Demonstrations,2728,44.6781,20.3803
04/14/2018,Europe,Serbia,Belgrade,Protests,Peaceful protest,3,0,,Demonstrations,2728,44.6781,20.3803
04/21/2018,Europe,Serbia,Belgrade,Protests,Peaceful protest,3,0,,Demonstrations,2728,44.6781,20.3803
04/28/2018,Europe,Serbia,Belgrade,Protests,Peaceful protest,1,0,,Demonstrations,2728,44.6781,20.3803
05/05/2018,Europe,Serbia,Belgrade,Protests,Peaceful protest,3,0,,Demonstrations,2728,44.6781,20.3803
05/12/2018,Europe,Serbia,Belgrade,Protests,Peaceful protest,3,0,,Demonstrations,2728,44.6781,20.3803
05/19/2018,Europe,Serbia,Belgrade,Protests,Peaceful protest,2,0,,Demonstrations,2728,44.6781,20.3803
05/26/2018,Europe,Serbia,Belgrade,Protests,Peaceful protest,3,0,,Demonstrations,2728,44.6781,20.3803
06/02/2018,Europe,Serbia,Belgrade,Protests,Peaceful protest,2,0,,Demonstrations,2728,44.6781,20.3803
06/09/2018,Europe,Serbia,Belgrade,Protests,Peaceful protest,8,0,,Demonstrations,2728,44.6781,20.3803
06/16/2018,Europe,Serbia,Belgrade,Protests,Peaceful protest,1,0,,Demonstrations,2728,44.6781,20.3803
06/23/2018,Europe,Serbia,Belgrade,Protests,Peaceful protest,2,0,,Demonstrations,2728,44.6781,20.3803
06/30/2018,Europe,Serbia,Belgrade,Protests,Peaceful protest,1,0,,Demonstrations,2728,44.6781,20.3803
07/07/2018,Europe,Serbia,Belgrade,Protests,Peaceful protest,1,0,,Demonstrations,2728,44.6781,20.3803
07/14/2018,Europe,Serbia,Belgrade,Protests,Peaceful protest,2,0,,Demonstrations,2728,44.6781,20.3803
07/21/2018,Europe,Serbia,Belgrade,Protests,Peaceful protest,2,0,,Demonstrations,2728,44.6781,20.3803
07/28/2018,Europe,Serbia,Belgrade,Protests,Peaceful protest,1,0,,Demonstrations,2728,44.6781,20.3803
08/04/2018,Europe,Serbia,Belgrade,Protests,Peaceful protest,1,0,,Demonstrations,2728,44.6781,20.3803
08/25/2018,Europe,Serbia,Belgrade,Protests,Peaceful protest,1,0,,Demonstrations,2728,44.6781,20.3803
09/01/2018,Europe,Serbia,Belgrade,Protests,Peaceful protest,2,0,,Demonstrations,2728,44.6781,20.3803
09/15/2018,Europe,Serbia,Belgrade,Protests,Peaceful protest,4,0,,Demonstrations,2728,44.6781,20.3803
09/22/2018,Europe,Serbia,Belgrade,Protests,Peaceful protest,1,0,,Demonstrations,2728,44.6781,20.3803
09/29/2018,Europe,Serbia,Belgrade,Protests,Peaceful protest,3,0,,Demonstrations,2728,44.6781,20.3803
10/06/2018,Europe,Serbia,Belgrade,Protests,Peaceful protest,1,0,,Demonstrations,2728,44.6781,20.3803
10/13/2018,Europe,Serbia,Belgrade,Protests,Peaceful protest,1,0,,Demonstrations,2728,44.6781,20.3803
10/20/2018,Europe,Serbia,Belgrade,Protests,Peaceful protest,1,0,,Demonstrations,2728,44.6781,20.3803
10/27/2018,Europe,Serbia,Belgrade,Protests,Peaceful protest,2,0,,Demonstrations,2728,44.6781,20.3803
11/17/2018,Europe,Serbia,Belgrade,Protests,Peaceful protest,1,0,,Demonstrations,2728,44.6781,20.3803
11/24/2018,Europe,Serbia,Belgrade,Protests,Peaceful protest,1,0,,Demonstrations,2728,44.6781,20.3803
12/01/2018,Europe,Serbia,Belgrade,Protests,Peaceful protest,1,0,,Demonstrations,2728,44.6781,20.3803
12/08/2018,Europe,Serbia,Belgrade,Protests,Peaceful protest,3,0,,Demonstrations,2728,44.6781,20.3803
12/15/2018,Europe,Serbia,Belgrade,Protests,Peaceful protest,2,0,,Demonstrations,2728,44.6781,20.3803
12/22/2018,Europe,Serbia,Belgrade,Protests,Peaceful protest,4,0,,Demonstrations,2728,44.6781,20.3803
12/29/2018,Europe,Serbia,Belgrade,Protests,Peaceful protest,1,0,,Demonstrations,2728,44.6781,20.3803
01/05/2019,Europe,Serbia,Belgrade,Protests,Peaceful protest,1,0,,Demonstrations,2728,44.6781,20.3803
01/12/2019,Europe,Serbia,Belgrade,Protests,Peaceful protest,2,0,,Demonstrations,2728,44.6781,20.3803
01/19/2019,Europe,Serbia,Belgrade,Protests,Peaceful protest,2,0,,Demonstrations,2728,44.6781,20.3803
01/26/2019,Europe,Serbia,Belgrade,Protests,Peaceful protest,3,0,,Demonstrations,2728,44.6781,20.3803
02/02/2019,Europe,Serbia,Belgrade,Protests,Peaceful protest,3,0,,Demonstrations,2728,44.6781,20.3803
02/09/2019,Europe,Serbia,Belgrade,Protests,Peaceful protest,4,0,,Demonstrations,2728,44.6781,20.3803
02/16/2019,Europe,Serbia,Belgrade,Protests,Peaceful protest,5,0,,Demonstrations,2728,44.6781,20.3803
02/23/2019,Europe,Serbia,Belgrade,Protests,Peaceful protest,8,0,,Demonstrations,2728,44.6781,20.3803
03/02/2019,Europe,Serbia,Belgrade,Protests,Peaceful protest,5,0,,Demonstrations,2728,44.6781,20.3803
03/09/2019,Europe,Serbia,Belgrade,Protests,Peaceful protest,8,0,,Demonstrations,2728,44.6781,20.3803
03/16/2019,Europe,Serbia,Belgrade,Protests,Peaceful protest,8,0,,Demonstrations,2728,44.6781,20.3803
03/23/2019,Europe,Serbia,Belgrade,Protests,Peaceful protest,10,0,,Demonstrations,2728,44.6781,20.3803
03/30/2019,Europe,Serbia,Belgrade,Protests,Peaceful protest,6,0,,Demonstrations,2728,44.6781,20.3803
04/06/2019,Europe,Serbia,Belgrade,Protests,Peaceful protest,4,0,,Demonstrations,2728,44.6781,20.3803
04/13/2019,Europe,Serbia,Belgrade,Protests,Peaceful protest,5,0,,Demonstrations,2728,44.6781,20.3803
04/20/2019,Europe,Serbia,Belgrade,Protests,Peaceful protest,3,0,,Demonstrations,2728,44.6781,20.3803
04/27/2019,Europe,Serbia,Belgrade,Protests,Peaceful protest,3,0,,Demonstrations,2728,44.6781,20.3803
05/04/2019,Europe,Serbia,Belgrade,Protests,Peaceful protest,6,0,,Demonstrations,2728,44.6781,20.3803
05/11/2019,Europe,Serbia,Belgrade,Protests,Peaceful protest,3,0,,Demonstrations,2728,44.6781,20.3803
05/18/2019,Europe,Serbia,Belgrade,Protests,Peaceful protest,1,0,,Demonstrations,2728,44.6781,20.3803
05/25/2019,Europe,Serbia,Belgrade,Protests,Peaceful protest,5,0,,Demonstrations,2728,44.6781,20.3803
06/01/2019,Europe,Serbia,Belgrade,Protests,Peaceful protest,2,0,,Demonstrations,2728,44.6781,20.3803
06/08/2019,Europe,Serbia,Belgrade,Protests,Peaceful protest,4,0,,Demonstrations,2728,44.6781,20.3803
06/15/2019,Europe,Serbia,Belgrade,Protests,Peaceful protest,3,0,,Demonstrations,2728,44.6781,20.3803
06/22/2019,Europe,Serbia,Belgrade,Protests,Peaceful protest,3,0,,Demonstrations,2728,44.6781,20.3803
06/29/2019,Europe,Serbia,Belgrade,Protests,Peaceful protest,3,0,,Demonstrations,2728,44.6781,20.3803
07/06/2019,Europe,Serbia,Belgrade,Protests,Peaceful protest,2,0,,Demonstrations,2728,44.6781,20.3803
07/13/2019,Europe,Serbia,Belgrade,Protests,Peaceful protest,4,0,,Demonstrations,2728,44.6781,20.3803
07/20/2019,Europe,Serbia,Belgrade,Protests,Peaceful protest,4,0,,Demonstrations,2728,44.6781,20.3803
07/27/2019,Europe,Serbia,Belgrade,Protests,Peaceful protest,3,0,,Demonstrations,2728,44.6781,20.3803
08/03/2019,Europe,Serbia,Belgrade,Protests,Peaceful protest,1,0,,Demonstrations,2728,44.6781,20.3803
08/17/2019,Europe,Serbia,Belgrade,Protests,Peaceful protest,2,0,,Demonstrations,2728,44.6781,20.3803
08/24/2019,Europe,Serbia,Belgrade,Protests,Peaceful protest,3,0,,Demonstrations,2728,44.6781,20.3803
08/31/2019,Europe,Serbia,Belgrade,Protests,Peaceful protest,3,0,,Demonstrations,2728,44.6781,20.3803
09/07/2019,Europe,Serbia,Belgrade,Protests,Peaceful protest,1,0,,Demonstrations,2728,44.6781,20.3803
09/14/2019,Europe,Serbia,Belgrade,Protests,Peaceful protest,5,0,,Demonstrations,2728,44.6781,20.3803
09/21/2019,Europe,Serbia,Belgrade,Protests,Peaceful protest,5,0,,Demonstrations,2728,44.6781,20.3803
09/28/2019,Europe,Serbia,Belgrade,Protests,Peaceful protest,6,0,,Demonstrations,2728,44.6781,20.3803
10/05/2019,Europe,Serbia,Belgrade,Protests,Peaceful protest,8,0,,Demonstrations,2728,44.6781,20.3803
10/12/2019,Europe,Serbia,Belgrade,Protests,Peaceful protest,10,0,,Demonstrations,2728,44.6781,20.3803
10/19/2019,Europe,Serbia,Belgrade,Protests,Peaceful protest,1,0,,Demonstrations,2728,44.6781,20.3803
10/26/2019,Europe,Serbia,Belgrade,Protests,Peaceful protest,5,0,,Demonstrations,2728,44.6781,20.3803
11/02/2019,Europe,Serbia,Belgrade,Protests,Peaceful protest,4,0,,Demonstrations,2728,44.6781,20.3803
11/09/2019,Europe,Serbia,Belgrade,Protests,Peaceful protest,2,0,,Demonstrations,2728,44.6781,20.3803
11/16/2019,Europe,Serbia,Belgrade,Protests,Peaceful protest,3,0,,Demonstrations,2728,44.6781,20.3803
11/23/2019,Europe,Serbia,Belgrade,Protests,Peaceful protest,8,0,,Demonstrations,2728,44.6781,20.3803
11/30/2019,Europe,Serbia,Belgrade,Protests,Peaceful protest,5,0,,Demonstrations,2728,44.6781,20.3803
12/07/2019,Europe,Serbia,Belgrade,Protests,Peaceful protest,3,0,,Demonstrations,2728,44.6781,20.3803
12/14/2019,Europe,Serbia,Belgrade,Protests,Peaceful protest,4,0,,Demonstrations,2728,44.6781,20.3803
12/21/2019,Europe,Serbia,Belgrade,Protests,Peaceful protest,5,0,,Demonstrations,2728,44.6781,20.3803
12/28/2019,Europe,Serbia,Belgrade,Protests,Peaceful protest,3,0,11792,Demonstrations,2728,44.6781,20.3803
01/04/2020,Europe,Serbia,Belgrade,Protests,Peaceful protest,2,0,2171,Demonstrations,2728,44.6781,20.3803
01/11/2020,Europe,Serbia,Belgrade,Protests,Peaceful protest,4,0,20984,Demonstrations,2728,44.6781,20.3803
01/18/2020,Europe,Serbia,Belgrade,Protests,Peaceful protest,5,0,42761,Demonstrations,2728,44.6781,20.3803
01/25/2020,Europe,Serbia,Belgrade,Protests,Peaceful protest,4,0,25567,Demonstrations,2728,44.6781,20.3803
02/01/2020,Europe,Serbia,Belgrade,Protests,Peaceful protest,7,0,32776,Demonstrations,2728,44.6781,20.3803
02/08/2020,Europe,Serbia,Belgrade,Protests,Peaceful protest,4,0,25567,Demonstrations,2728,44.6781,20.3803
02/15/2020,Europe,Serbia,Belgrade,Protests,Peaceful protest,5,0,36898,Demonstrations,2728,44.6781,20.3803
02/22/2020,Europe,Serbia,Belgrade,Protests,Peaceful protest,5,0,13963,Demonstrations,2728,44.6781,20.3803
02/29/2020,Europe,Serbia,Belgrade,Protests,Peaceful protest,3,0,9983,Demonstrations,2728,44.6781,20.3803
03/07/2020,Europe,Serbia,Belgrade,Protests,Peaceful protest,5,0,21775,Demonstrations,2728,44.6781,20.3803
04/25/2020,Europe,Serbia,Belgrade,Protests,Peaceful protest,7,0,13963,Demonstrations,2728,44.6781,20.3803
05/02/2020,Europe,Serbia,Belgrade,Protests,Peaceful protest,10,0,24964,Demonstrations,2728,44.6781,20.3803
05/09/2020,Europe,Serbia,Belgrade,Protests,Peaceful protest,4,0,24790,Demonstrations,2728,44.6781,20.3803
05/16/2020,Europe,Serbia,Belgrade,Protests,Peaceful protest,3,0,45169,Demonstrations,2728,44.6781,20.3803
05/23/2020,Europe,Serbia,Belgrade,Protests,Peaceful protest,1,0,11983,Demonstrations,2728,44.6781,20.3803
05/30/2020,Europe,Serbia,Belgrade,Protests,Peaceful protest,1,0,11792,Demonstrations,2728,44.6781,20.3803
06/06/2020,Europe,Serbia,Belgrade,Protests,Peaceful protest,2,0,11792,Demonstrations,2728,44.6781,20.3803
