WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,ID,CENTROID_LATITUDE,CENTROID_LONGITUDE
02/13/2021,South America,Venezuela,Miranda,Battles,Armed clash,3,3,509014,Political violence,3597,10.2926,-66.5422
02/20/2021,South America,Venezuela,Miranda,Battles,Armed clash,2,2,114119,Political violence,3597,10.2926,-66.5422
02/27/2021,South America,Venezuela,Miranda,Battles,Armed clash,2,1,386060,Political violence,3597,10.2926,-66.5422
03/06/2021,South America,Venezuela,Miranda,Battles,Armed clash,1,2,13778,Political violence,3597,10.2926,-66.5422
03/13/2021,South America,Venezuela,Miranda,Battles,Armed clash,3,2,393839,Political violence,3597,10.2926,-66.5422
03/20/2021,South America,Venezuela,Miranda,Battles,Armed clash,1,1,74608,Political violence,3597,10.2926,-66.5422
04/03/2021,South America,Venezuela,Miranda,Battles,Armed clash,1,1,74608,Political violence,3597,10.2926,-66.5422
04/10/2021,South America,Venezuela,Miranda,Battles,Armed clash,4,4,331033,Political violence,3597,10.2926,-66.5422
04/17/2021,South America,Venezuela,Miranda,Battles,Armed clash,6,6,384323,Political violence,3597,10.2926,-66.5422
04/24/2021,South America,Venezuela,Miranda,Battles,Armed clash,4,3,144169,Political violence,3597,10.2926,-66.5422
05/01/2021,South America,Venezuela,Miranda,Battles,Armed clash,2,6,373636,Political violence,3597,10.2926,-66.5422
05/08/2021,South America,Venezuela,Miranda,Battles,Armed clash,3,3,452958,Political violence,3597,10.2926,-66.5422
05/15/2021,South America,Venezuela,Miranda,Battles,Armed clash,5,4,326537,Political violence,3597,10.2926,-66.5422
05/22/2021,South America,Venezuela,Miranda,Battles,Armed clash,3,2,191390,Political violence,3597,10.2926,-66.5422
05/29/2021,South America,Venezuela,Miranda,Battles,Armed clash,6,6,315485,Political violence,3597,10.2926,-66.5422
06/05/2021,South America,Venezuela,Miranda,Battles,Armed clash,2,3,329838,Political violence,3597,10.2926,-66.5422
06/12/2021,South America,Venezuela,Miranda,Battles,Armed clash,4,5,213443,Political violence,3597,10.2926,-66.5422
06/19/2021,South America,Venezuela,Miranda,Battles,Armed clash,3,7,256612,Political violence,3597,10.2926,-66.5422
06/26/2021,South America,Venezuela,Miranda,Battles,Armed clash,3,4,261987,Political violence,3597,10.2926,-66.5422
07/03/2021,South America,Venezuela,Miranda,Battles,Armed clash,1,1,66829,Political violence,3597,10.2926,-66.5422
07/10/2021,South America,Venezuela,Miranda,Battles,Armed clash,7,13,413877,Political violence,3597,10.2926,-66.5422
07/17/2021,South America,Venezuela,Miranda,Battles,Armed clash,5,12,534143,Political violence,3597,10.2926,-66.5422
07/24/2021,South America,Venezuela,Miranda,Battles,Armed clash,3,3,350269,Political violence,3597,10.2926,-66.5422
07/31/2021,South America,Venezuela,Miranda,Battles,Armed clash,6,12,677592,Political violence,3597,10.2926,-66.5422
08/07/2021,South America,Venezuela,Miranda,Battles,Armed clash,4,8,464388,Political violence,3597,10.2926,-66.5422
08/14/2021,South America,Venezuela,Miranda,Battles,Armed clash,4,10,470267,Political violence,3597,10.2926,-66.5422
08/21/2021,South America,Venezuela,Miranda,Battles,Armed clash,6,8,533562,Political violence,3597,10.2926,-66.5422
08/28/2021,South America,Venezuela,Miranda,Battles,Armed clash,1,2,319231,Political violence,3597,10.2926,-66.5422
09/04/2021,South America,Venezuela,Miranda,Battles,Armed clash,2,2,46430,Political violence,3597,10.2926,-66.5422
09/11/2021,South America,Venezuela,Miranda,Battles,Armed clash,3,3,443006,Political violence,3597,10.2926,-66.5422
09/18/2021,South America,Venezuela,Miranda,Battles,Armed clash,1,0,66829,Political violence,3597,10.2926,-66.5422
10/02/2021,South America,Venezuela,Miranda,Battles,Armed clash,1,3,13778,Political violence,3597,10.2926,-66.5422
10/09/2021,South America,Venezuela,Miranda,Battles,Armed clash,2,6,319231,Political violence,3597,10.2926,-66.5422
10/23/2021,South America,Venezuela,Miranda,Battles,Armed clash,4,6,179206,Political violence,3597,10.2926,-66.5422
11/06/2021,South America,Venezuela,Miranda,Battles,Armed clash,1,3,9657,Political violence,3597,10.2926,-66.5422
11/13/2021,South America,Venezuela,Miranda,Battles,Armed clash,2,2,319231,Political violence,3597,10.2926,-66.5422
11/27/2021,South America,Venezuela,Miranda,Battles,Armed clash,3,3,319231,Political violence,3597,10.2926,-66.5422
12/04/2021,South America,Venezuela,Miranda,Battles,Armed clash,4,5,472189,Political violence,3597,10.2926,-66.5422
12/11/2021,South America,Venezuela,Miranda,Battles,Armed clash,1,0,319231,Political violence,3597,10.2926,-66.5422
12/18/2021,South America,Venezuela,Miranda,Battles,Armed clash,3,3,386060,Political violence,3597,10.2926,-66.5422
12/25/2021,South America,Venezuela,Miranda,Battles,Armed clash,1,0,319231,Political violence,3597,10.2926,-66.5422
01/01/2022,South America,Venezuela,Miranda,Battles,Armed clash,1,2,14160,Political violence,3597,10.2926,-66.5422
01/08/2022,South America,Venezuela,Miranda,Battles,Armed clash,1,2,124222,Political violence,3597,10.2926,-66.5422
01/15/2022,South America,Venezuela,Miranda,Battles,Armed clash,3,5,582879,Political violence,3597,10.2926,-66.5422
01/22/2022,South America,Venezuela,Miranda,Battles,Armed clash,1,2,67140,Political violence,3597,10.2926,-66.5422
01/29/2022,South America,Venezuela,Miranda,Battles,Armed clash,3,11,320384,Political violence,3597,10.2926,-66.5422
02/05/2022,South America,Venezuela,Miranda,Battles,Armed clash,5,2,547014,Political violence,3597,10.2926,-66.5422
02/12/2022,South America,Venezuela,Miranda,Battles,Armed clash,3,5,387454,Political violence,3597,10.2926,-66.5422
02/19/2022,South America,Venezuela,Miranda,Battles,Armed clash,3,2,258075,Political violence,3597,10.2926,-66.5422
03/05/2022,South America,Venezuela,Miranda,Battles,Armed clash,4,11,121741,Political violence,3597,10.2926,-66.5422
03/12/2022,South America,Venezuela,Miranda,Battles,Armed clash,3,6,67140,Political violence,3597,10.2926,-66.5422
03/19/2022,South America,Venezuela,Miranda,Battles,Armed clash,1,1,74877,Political violence,3597,10.2926,-66.5422
03/26/2022,South America,Venezuela,Miranda,Battles,Armed clash,3,4,462401,Political violence,3597,10.2926,-66.5422
04/09/2022,South America,Venezuela,Miranda,Battles,Armed clash,2,1,387524,Political violence,3597,10.2926,-66.5422
04/23/2022,South America,Venezuela,Miranda,Battles,Armed clash,4,6,339684,Political violence,3597,10.2926,-66.5422
05/07/2022,South America,Venezuela,Miranda,Battles,Armed clash,1,0,320384,Political violence,3597,10.2926,-66.5422
05/28/2022,South America,Venezuela,Miranda,Battles,Armed clash,2,1,387524,Political violence,3597,10.2926,-66.5422
07/02/2022,South America,Venezuela,Miranda,Battles,Armed clash,1,1,123329,Political violence,3597,10.2926,-66.5422
07/09/2022,South America,Venezuela,Miranda,Battles,Armed clash,2,6,29280,Political violence,3597,10.2926,-66.5422
07/16/2022,South America,Venezuela,Miranda,Battles,Armed clash,1,1,39653,Political violence,3597,10.2926,-66.5422
07/30/2022,South America,Venezuela,Miranda,Battles,Armed clash,2,5,320384,Political violence,3597,10.2926,-66.5422
08/06/2022,South America,Venezuela,Miranda,Battles,Armed clash,2,3,387454,Political violence,3597,10.2926,-66.5422
08/13/2022,South America,Venezuela,Miranda,Battles,Armed clash,1,0,320384,Political violence,3597,10.2926,-66.5422
08/20/2022,South America,Venezuela,Miranda,Battles,Armed clash,1,2,320384,Political violence,3597,10.2926,-66.5422
09/03/2022,South America,Venezuela,Miranda,Battles,Armed clash,8,12,366726,Political violence,3597,10.2926,-66.5422
09/10/2022,South America,Venezuela,Miranda,Battles,Armed clash,6,17,399702,Political violence,3597,10.2926,-66.5422
09/24/2022,South America,Venezuela,Miranda,Battles,Armed clash,4,10,387524,Political violence,3597,10.2926,-66.5422
10/01/2022,South America,Venezuela,Miranda,Battles,Armed clash,1,3,67140,Political violence,3597,10.2926,-66.5422
10/15/2022,South America,Venezuela,Miranda,Battles,Armed clash,1,0,320384,Political violence,3597,10.2926,-66.5422
10/22/2022,South America,Venezuela,Miranda,Battles,Armed clash,1,1,39653,Political violence,3597,10.2926,-66.5422
10/29/2022,South America,Venezuela,Miranda,Battles,Armed clash,1,2,14604,Political violence,3597,10.2926,-66.5422
11/05/2022,South America,Venezuela,Miranda,Battles,Armed clash,1,1,320384,Political violence,3597,10.2926,-66.5422
11/12/2022,South America,Venezuela,Miranda,Battles,Armed clash,1,0,31150,Political violence,3597,10.2926,-66.5422
11/19/2022,South America,Venezuela,Miranda,Battles,Armed clash,1,1,54601,Political violence,3597,10.2926,-66.5422
11/26/2022,South America,Venezuela,Miranda,Battles,Armed clash,1,1,127051,Political violence,3597,10.2926,-66.5422
12/17/2022,South America,Venezuela,Miranda,Battles,Armed clash,1,3,19300,Political violence,3597,10.2926,-66.5422
12/24/2022,South America,Venezuela,Miranda,Battles,Armed clash,1,2,1983,Political violence,3597,10.2926,-66.5422
12/31/2022,South America,Venezuela,Miranda,Battles,Armed clash,1,3,326460,Political violence,3597,10.2926,-66.5422
01/07/2023,South America,Venezuela,Miranda,Battles,Armed clash,1,4,326460,Political violence,3597,10.2926,-66.5422
01/14/2023,South America,Venezuela,Miranda,Battles,Armed clash,1,1,55637,Political violence,3597,10.2926,-66.5422
01/21/2023,South America,Venezuela,Miranda,Battles,Armed clash,1,1,68413,Political violence,3597,10.2926,-66.5422
01/28/2023,South America,Venezuela,Miranda,Battles,Armed clash,2,3,337843,Political violence,3597,10.2926,-66.5422
02/04/2023,South America,Venezuela,Miranda,Battles,Armed clash,1,1,126578,Political violence,3597,10.2926,-66.5422
02/11/2023,South America,Venezuela,Miranda,Battles,Armed clash,1,4,68413,Political violence,3597,10.2926,-66.5422
02/18/2023,South America,Venezuela,Miranda,Battles,Armed clash,3,3,394873,Political violence,3597,10.2926,-66.5422
02/25/2023,South America,Venezuela,Miranda,Battles,Armed clash,4,9,555435,Political violence,3597,10.2926,-66.5422
03/04/2023,South America,Venezuela,Miranda,Battles,Armed clash,3,4,435279,Political violence,3597,10.2926,-66.5422
03/11/2023,South America,Venezuela,Miranda,Battles,Armed clash,1,1,134790,Political violence,3597,10.2926,-66.5422
03/25/2023,South America,Venezuela,Miranda,Battles,Armed clash,1,8,326460,Political violence,3597,10.2926,-66.5422
04/01/2023,South America,Venezuela,Miranda,Battles,Armed clash,1,2,68413,Political violence,3597,10.2926,-66.5422
04/22/2023,South America,Venezuela,Miranda,Battles,Armed clash,6,14,482881,Political violence,3597,10.2926,-66.5422
04/29/2023,South America,Venezuela,Miranda,Battles,Armed clash,2,2,326460,Political violence,3597,10.2926,-66.5422
05/06/2023,South America,Venezuela,Miranda,Battles,Armed clash,1,3,76298,Political violence,3597,10.2926,-66.5422
05/13/2023,South America,Venezuela,Miranda,Battles,Armed clash,1,2,68342,Political violence,3597,10.2926,-66.5422
05/20/2023,South America,Venezuela,Miranda,Battles,Armed clash,2,3,394873,Political violence,3597,10.2926,-66.5422
05/27/2023,South America,Venezuela,Miranda,Battles,Armed clash,1,1,14881,Political violence,3597,10.2926,-66.5422
06/03/2023,South America,Venezuela,Miranda,Battles,Armed clash,1,2,326460,Political violence,3597,10.2926,-66.5422
07/08/2023,South America,Venezuela,Miranda,Battles,Armed clash,2,3,144711,Political violence,3597,10.2926,-66.5422
07/15/2023,South America,Venezuela,Miranda,Battles,Armed clash,1,1,326460,Political violence,3597,10.2926,-66.5422
07/22/2023,South America,Venezuela,Miranda,Battles,Armed clash,4,5,409302,Political violence,3597,10.2926,-66.5422
07/29/2023,South America,Venezuela,Miranda,Battles,Armed clash,1,1,9875,Political violence,3597,10.2926,-66.5422
08/12/2023,South America,Venezuela,Miranda,Battles,Armed clash,1,4,32007,Political violence,3597,10.2926,-66.5422
08/19/2023,South America,Venezuela,Miranda,Battles,Armed clash,2,2,326804,Political violence,3597,10.2926,-66.5422
09/16/2023,South America,Venezuela,Miranda,Battles,Armed clash,1,2,76298,Political violence,3597,10.2926,-66.5422
09/23/2023,South America,Venezuela,Miranda,Battles,Armed clash,1,0,326460,Political violence,3597,10.2926,-66.5422
10/07/2023,South America,Venezuela,Miranda,Battles,Armed clash,3,6,366866,Political violence,3597,10.2926,-66.5422
11/04/2023,South America,Venezuela,Miranda,Battles,Armed clash,2,3,389691,Political violence,3597,10.2926,-66.5422
11/25/2023,South America,Venezuela,Miranda,Battles,Armed clash,1,1,326460,Political violence,3597,10.2926,-66.5422
12/16/2023,South America,Venezuela,Miranda,Battles,Armed clash,1,3,29851,Political violence,3597,10.2926,-66.5422
12/23/2023,South America,Venezuela,Miranda,Battles,Armed clash,1,3,326460,Political violence,3597,10.2926,-66.5422
12/30/2023,South America,Venezuela,Miranda,Battles,Armed clash,1,1,326460,Political violence,3597,10.2926,-66.5422
01/13/2024,South America,Venezuela,Miranda,Battles,Armed clash,1,4,68413,Political violence,3597,10.2926,-66.5422
01/20/2024,South America,Venezuela,Miranda,Battles,Armed clash,1,1,125668,Political violence,3597,10.2926,-66.5422
02/24/2024,South America,Venezuela,Miranda,Battles,Armed clash,1,1,326460,Political violence,3597,10.2926,-66.5422
03/02/2024,South America,Venezuela,Miranda,Battles,Armed clash,2,4,394873,Political violence,3597,10.2926,-66.5422
03/23/2024,South America,Venezuela,Miranda,Battles,Armed clash,1,2,326460,Political violence,3597,10.2926,-66.5422
03/30/2024,South America,Venezuela,Miranda,Battles,Armed clash,1,1,326460,Political violence,3597,10.2926,-66.5422
04/06/2024,South America,Venezuela,Miranda,Battles,Armed clash,1,1,326460,Political violence,3597,10.2926,-66.5422
04/27/2024,South America,Venezuela,Miranda,Battles,Armed clash,1,1,326460,Political violence,3597,10.2926,-66.5422
05/04/2024,South America,Venezuela,Miranda,Battles,Armed clash,1,1,76298,Political violence,3597,10.2926,-66.5422
05/11/2024,South America,Venezuela,Miranda,Battles,Armed clash,1,1,326460,Political violence,3597,10.2926,-66.5422
05/18/2024,South America,Venezuela,Miranda,Battles,Armed clash,3,4,189446,Political violence,3597,10.2926,-66.5422
05/25/2024,South America,Venezuela,Miranda,Battles,Armed clash,2,2,335869,Political violence,3597,10.2926,-66.5422
07/13/2024,South America,Venezuela,Miranda,Battles,Armed clash,2,5,6867,Political violence,3597,10.2926,-66.5422
07/27/2024,South America,Venezuela,Miranda,Battles,Armed clash,1,0,326460,Political violence,3597,10.2926,-66.5422
08/10/2024,South America,Venezuela,Miranda,Battles,Armed clash,1,1,134790,Political violence,3597,10.2926,-66.5422
09/28/2024,South America,Venezuela,Miranda,Battles,Armed clash,1,1,14881,Political violence,3597,10.2926,-66.5422
11/02/2024,South America,Venezuela,Miranda,Battles,Armed clash,1,1,326460,Political violence,3597,10.2926,-66.5422
11/09/2024,South America,Venezuela,Miranda,Battles,Armed clash,1,3,326460,Political violence,3597,10.2926,-66.5422
11/16/2024,South America,Venezuela,Miranda,Battles,Armed clash,2,2,394873,Political violence,3597,10.2926,-66.5422
11/30/2024,South America,Venezuela,Miranda,Battles,Armed clash,2,2,326460,Political violence,3597,10.2926,-66.5422
01/18/2025,South America,Venezuela,Miranda,Battles,Armed clash,4,10,454669,Political violence,3597,10.2926,-66.5422
01/25/2025,South America,Venezuela,Miranda,Battles,Armed clash,2,2,342325,Political violence,3597,10.2926,-66.5422
02/01/2025,South America,Venezuela,Miranda,Battles,Armed clash,2,2,326460,Political violence,3597,10.2926,-66.5422
02/08/2025,South America,Venezuela,Miranda,Battles,Armed clash,1,6,68413,Political violence,3597,10.2926,-66.5422
02/22/2025,South America,Venezuela,Miranda,Battles,Armed clash,2,2,394873,Political violence,3597,10.2926,-66.5422
03/08/2025,South America,Venezuela,Miranda,Battles,Armed clash,2,7,326460,Political violence,3597,10.2926,-66.5422
03/15/2025,South America,Venezuela,Miranda,Battles,Armed clash,2,3,37224,Political violence,3597,10.2926,-66.5422
03/29/2025,South America,Venezuela,Miranda,Battles,Armed clash,1,1,140896,Political violence,3597,10.2926,-66.5422
06/14/2025,South America,Venezuela,Miranda,Battles,Armed clash,1,0,123551,Political violence,3597,10.2926,-66.5422
06/21/2025,South America,Venezuela,Miranda,Battles,Armed clash,1,1,134790,Political violence,3597,10.2926,-66.5422
06/28/2025,South America,Venezuela,Miranda,Battles,Armed clash,1,1,6523,Political violence,3597,10.2926,-66.5422
07/19/2025,South America,Venezuela,Miranda,Battles,Armed clash,1,1,326460,Political violence,3597,10.2926,-66.5422
09/13/2025,South America,Venezuela,Miranda,Battles,Armed clash,1,1,326460,Political violence,3597,10.2926,-66.5422
08/10/2024,South America,Venezuela,Miranda,Explosions/Remote violence,Air/drone strike,1,0,14090,Political violence,3597,10.2926,-66.5422
01/19/2019,South America,Venezuela,Miranda,Explosions/Remote violence,Grenade,1,0,,Political violence,3597,10.2926,-66.5422
11/23/2019,South America,Venezuela,Miranda,Explosions/Remote violence,Grenade,1,7,,Political violence,3597,10.2926,-66.5422
08/27/2022,South America,Venezuela,Miranda,Explosions/Remote violence,Grenade,1,0,123865,Political violence,3597,10.2926,-66.5422
07/22/2023,South America,Venezuela,Miranda,Explosions/Remote violence,Grenade,1,0,326460,Political violence,3597,10.2926,-66.5422
07/27/2024,South America,Venezuela,Miranda,Explosions/Remote violence,Grenade,1,0,326460,Political violence,3597,10.2926,-66.5422
08/03/2024,South America,Venezuela,Miranda,Explosions/Remote violence,Grenade,1,0,326460,Political violence,3597,10.2926,-66.5422
